run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,14,136,2,134,2,12,0,42014,1,0.045454545454545456
13,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,103,47,3,44,1,102,9763,9737,1,0.05
2,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,44877,1,0.045454545454545456
10,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,37,113,1,112,3,34,4180,28703,1,0.037037037037037035
11,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,48497,1,0.05555555555555555
6,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,13,137,1,136,3,10,0,36308,1,0.043478260869565216
3,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,9,141,1,140,3,6,0,37910,1,0.027777777777777776
12,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,20,130,1,129,3,17,1014,37787,1,0.04
7,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,39616,1,0.038461538461538464
9,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,13,137,1,136,3,10,1009,34973,1,0.037037037037037035
8,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,19,131,2,129,2,17,2236,43804,1,0.05555555555555555
5,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,19,131,2,129,2,17,0,38131,1,0.04
4,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,6,144,1,143,3,3,0,49620,1,0.06666666666666667
14,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,41480,1,0.041666666666666664
15,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,40029,1,0.03125
16,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,103,47,3,44,1,102,11124,13041,1,0.058823529411764705
26,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,12,138,1,137,3,9,0,37274,1,0.037037037037037035
17,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,74,76,2,74,2,72,9919,23531,1,0.045454545454545456
25,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,10,140,1,139,3,7,3224,52321,1,0.043478260869565216
18,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,44804,1,0.05
21,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,96,54,4,50,0,96,10850,13585,1,0.05
19,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,9,141,1,140,3,6,729,47459,1,0.0625
20,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,16,134,1,133,3,13,148,44187,1,0.043478260869565216
23,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,9,141,1,140,3,6,0,40667,1,0.034482758620689655
27,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,4,146,1,145,3,1,0,43305,1,0.05
24,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,15,135,1,134,3,12,1430,49468,1,0.045454545454545456
22,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,73,77,1,76,3,70,9672,38637,1,0.05263157894736842
29,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,55,95,1,94,3,52,6006,33733,1,0.05555555555555555
30,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,17,133,2,131,2,15,1610,39709,1,0.05263157894736842
28,small-world,contradictory_std-max_prd-min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,42118,1,0.045454545454545456
