run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3922,,1
13,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3540,,1
14,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3838,,1
15,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3271,,1
6,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3492,,1
5,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3647,,1
2,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3723,,1
16,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3590,,1
7,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3487,,1
8,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,2573,,1
4,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3953,,1
10,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3414,,1
11,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3640,,1
9,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3234,,1
12,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,4166,,1
3,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,4363,,1
20,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,2751,,1
17,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3475,,1
29,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3729,,1
18,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3590,,1
19,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,4972,,1
22,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3405,,1
26,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3540,,1
30,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3166,,1
23,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,4321,,1
25,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3641,,1
24,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,2660,,1
21,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3697,,1
27,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3522,,1
28,small-world,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3720,,1
