run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,116,34,14,20,4,112,20249,4839,0.02702702702702703,1
13,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,120,30,16,14,2,118,24735,3515,0.047619047619047616,1
3,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,128,22,16,6,2,126,30308,7507,0.038461538461538464,1
8,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,124,26,12,14,6,118,28154,8081,0.05,1
10,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,112,38,13,25,5,107,18037,9656,0.02631578947368421,1
5,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,101,49,14,35,4,97,19180,12324,0.04,1
2,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,90,60,15,45,3,87,27761,13460,0.07142857142857142,1
12,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,124,26,15,11,3,121,23102,8118,0.047619047619047616,1
4,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,96,54,12,42,6,90,23148,17125,0.038461538461538464,1
6,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,108,42,13,29,5,103,16158,6677,0.05263157894736842,1
11,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,109,41,8,33,10,99,13413,11281,0.05,1
9,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,53,97,7,90,11,42,6278,30766,0.05263157894736842,1
7,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,70,80,9,71,9,61,8143,33848,0.05263157894736842,1
14,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,116,34,14,20,4,112,13788,5492,0.034482758620689655,1
26,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,126,24,16,8,2,124,22722,2199,0.03125,1
21,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,101,49,12,37,6,95,23870,9273,0.06666666666666667,1
15,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,66,84,8,76,10,56,13201,27620,0.04,1
16,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,116,34,17,17,1,115,25518,3140,0.034482758620689655,1
17,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,122,28,15,13,3,119,25585,2771,0.037037037037037035,1
23,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,112,38,15,23,3,109,19465,5219,0.030303030303030304,1
18,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,118,32,17,15,1,117,26272,13354,0.03225806451612903,1
22,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,128,22,17,5,1,127,28906,1032,0.038461538461538464,1
19,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,107,43,11,32,7,100,13565,13294,0.07692307692307693,1
20,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,114,36,14,22,4,110,20295,7712,0.030303030303030304,1
24,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,87,63,11,52,7,80,15631,21860,0.037037037037037035,1
27,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,125,25,14,11,4,121,21299,3724,0.034482758620689655,1
25,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,122,28,14,14,4,118,17836,3070,0.024390243902439025,1
29,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,120,30,13,17,5,115,23743,4246,0.05,1
28,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,117,33,13,20,5,112,29582,10795,0.041666666666666664,1
30,small-world,contradictory_std-min_prd-max,150,12,200,399,150,132,18,76,74,8,66,10,66,8151,23033,0.05555555555555555,1
