run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_min,300,3,200,399,300,291,9,291,9,9,0,0,291,22884,0,0.02857142857142857,
7,small-world,standard_min,300,3,200,399,300,291,9,282,18,7,11,2,280,70338,5582,0.021739130434782608,
13,small-world,standard_min,300,3,200,399,300,291,9,290,10,8,2,1,289,62429,891,0.043478260869565216,
4,small-world,standard_min,300,3,200,399,300,291,9,277,23,8,15,1,276,52283,5870,0.02564102564102564,
2,small-world,standard_min,300,3,200,399,300,291,9,283,17,9,8,0,283,58260,2677,0.021739130434782608,
3,small-world,standard_min,300,3,200,399,300,291,9,285,15,9,6,0,285,98610,2079,0.02857142857142857,
6,small-world,standard_min,300,3,200,399,300,291,9,291,9,8,1,1,290,38759,298,0.03125,
9,small-world,standard_min,300,3,200,399,300,291,9,285,15,9,6,0,285,82007,2084,0.03125,
12,small-world,standard_min,300,3,200,399,300,291,9,266,34,9,25,0,266,68410,13133,0.02,
5,small-world,standard_min,300,3,200,399,300,291,9,280,20,7,13,2,278,55293,11669,0.027777777777777776,
10,small-world,standard_min,300,3,200,399,300,291,9,287,13,8,5,1,286,51539,2080,0.023809523809523808,
8,small-world,standard_min,300,3,200,399,300,291,9,277,23,9,14,0,277,71137,6191,0.029411764705882353,
11,small-world,standard_min,300,3,200,399,300,291,9,290,10,6,4,3,287,50350,1189,0.030303030303030304,
14,small-world,standard_min,300,3,200,399,300,291,9,289,11,8,3,1,288,91409,893,0.01818181818181818,
15,small-world,standard_min,300,3,200,399,300,291,9,202,98,7,91,2,200,67627,72917,0.016666666666666666,
17,small-world,standard_min,300,3,200,399,300,291,9,257,43,7,36,2,255,36836,23127,0.038461538461538464,
16,small-world,standard_min,300,3,200,399,300,291,9,285,15,9,6,0,285,36521,1489,0.018867924528301886,
18,small-world,standard_min,300,3,200,399,300,291,9,262,38,7,31,2,260,64607,18993,0.02631578947368421,
19,small-world,standard_min,300,3,200,399,300,291,9,291,9,9,0,0,291,45939,0,0.041666666666666664,
21,small-world,standard_min,300,3,200,399,300,291,9,289,11,9,2,0,289,72188,595,0.024390243902439025,
20,small-world,standard_min,300,3,200,399,300,291,9,287,13,8,5,1,286,61714,2670,0.041666666666666664,
22,small-world,standard_min,300,3,200,399,300,291,9,290,10,8,2,1,289,48780,596,0.014084507042253521,
26,small-world,standard_min,300,3,200,399,300,291,9,288,12,8,4,1,287,56152,1191,0.043478260869565216,
24,small-world,standard_min,300,3,200,399,300,291,9,274,26,8,18,1,273,88599,9396,0.034482758620689655,
23,small-world,standard_min,300,3,200,399,300,291,9,289,11,9,2,0,289,61206,596,0.02564102564102564,
25,small-world,standard_min,300,3,200,399,300,291,9,282,18,9,9,0,282,51764,3267,0.029411764705882353,
27,small-world,standard_min,300,3,200,399,300,291,9,147,153,5,148,4,143,41446,130589,0.034482758620689655,
29,small-world,standard_min,300,3,200,399,300,291,9,287,13,7,6,2,285,88523,2373,0.03225806451612903,
30,small-world,standard_min,300,3,200,399,300,291,9,287,13,9,4,0,287,52928,1488,0.024390243902439025,
28,small-world,standard_min,300,3,200,399,300,291,9,68,232,1,231,8,60,14577,172795,0.04,
