run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,150,150,83,67,67,83,136748,80019,0.041666666666666664,1
2,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,140,160,79,81,71,69,115569,77830,0.027777777777777776,1
4,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,149,151,96,55,54,95,116931,72108,0.02564102564102564,1
3,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,157,143,71,72,79,78,94289,82814,0.03225806451612903,1
13,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,149,151,111,40,39,110,114371,44165,0.015625,1
12,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,152,148,72,76,78,74,104851,107430,0.041666666666666664,1
7,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,153,147,83,64,67,86,123518,96912,0.05555555555555555,1
5,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,159,141,73,68,77,82,114998,106184,0.041666666666666664,1
9,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,172,128,77,51,73,99,118071,116570,0.0625,1
8,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,137,163,86,77,64,73,105929,80776,0.03333333333333333,1
10,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,153,147,94,53,56,97,138940,59840,0.030303030303030304,1
6,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,163,137,67,70,83,80,72359,120227,0.038461538461538464,1
11,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,145,155,93,62,57,88,122263,76673,0.03333333333333333,1
14,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,146,154,80,74,70,76,105029,113681,0.043478260869565216,1
15,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,150,150,95,55,55,95,94763,59030,0.012658227848101266,1
17,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,166,134,63,71,87,79,93753,101032,0.03571428571428571,1
19,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,171,129,71,58,79,92,85734,84277,0.02857142857142857,1
16,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,147,153,82,71,68,79,100258,71599,0.025,1
21,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,157,143,77,66,73,84,52620,128438,0.03571428571428571,1
23,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,177,123,75,48,75,102,103681,80764,0.027777777777777776,1
18,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,157,143,95,48,55,102,145237,54852,0.029411764705882353,1
20,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,155,145,87,58,63,92,98484,58975,0.01639344262295082,1
22,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,144,156,77,79,73,71,100193,101661,0.023255813953488372,1
24,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,150,150,64,86,86,64,78297,102209,0.030303030303030304,1
26,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,149,151,77,74,73,76,107944,89232,0.047619047619047616,1
28,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,156,144,80,64,70,86,168377,73439,0.05555555555555555,1
27,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,136,164,82,82,68,68,109712,104918,0.02857142857142857,1
25,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,139,161,86,75,64,75,115948,96770,0.041666666666666664,1
30,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,159,141,81,60,69,90,100587,79247,0.03125,1
29,small-world,contradictory_std-min_prd-max,300,50,200,399,300,150,150,165,135,96,39,54,111,138515,50976,0.02631578947368421,1
