run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_random,300,12,200,399,300,264,36,48,252,3,249,33,15,12027,193902,1,0.14285714285714285
2,small-world,contradictory_random,300,12,200,399,300,264,36,229,71,31,40,5,224,115599,33272,0.3333333333333333,1
13,small-world,contradictory_random,300,12,200,399,300,264,36,151,149,27,122,9,142,96022,119239,1,1
5,small-world,contradictory_random,300,12,200,399,300,264,36,242,58,30,28,6,236,121417,20665,0.2,1
11,small-world,contradictory_random,300,12,200,399,300,264,36,243,57,33,24,3,240,121530,11823,1,1
7,small-world,contradictory_random,300,12,200,399,300,264,36,134,166,11,155,25,109,38528,156633,1,0.5
6,small-world,contradictory_random,300,12,200,399,300,264,36,244,56,32,24,4,240,120641,17953,0.3333333333333333,1
9,small-world,contradictory_random,300,12,200,399,300,264,36,65,235,10,225,26,39,17061,171454,1,1
15,small-world,contradictory_random,300,12,200,399,300,264,36,245,55,30,25,6,239,139706,14962,1,1
3,small-world,contradictory_random,300,12,200,399,300,264,36,146,154,13,141,23,123,52655,100612,0.3333333333333333,1
14,small-world,contradictory_random,300,12,200,399,300,264,36,228,72,27,45,9,219,102640,67730,1,1
12,small-world,contradictory_random,300,12,200,399,300,264,36,231,69,29,40,7,224,122452,20008,1,1
8,small-world,contradictory_random,300,12,200,399,300,264,36,184,116,20,96,16,168,82760,64053,1,1
4,small-world,contradictory_random,300,12,200,399,300,264,36,47,253,5,248,31,16,894,188519,1,1
10,small-world,contradictory_random,300,12,200,399,300,264,36,148,152,24,128,12,136,76923,109328,1,0.14285714285714285
16,small-world,contradictory_random,300,12,200,399,300,264,36,242,58,32,26,4,238,128168,16100,0.25,0.08333333333333333
21,small-world,contradictory_random,300,12,200,399,300,264,36,197,103,20,83,16,181,77510,64484,0.1111111111111111,1
23,small-world,contradictory_random,300,12,200,399,300,264,36,176,124,23,101,13,163,87193,68233,1,1
29,small-world,contradictory_random,300,12,200,399,300,264,36,43,257,6,251,30,13,10499,185350,1,0.08333333333333333
18,small-world,contradictory_random,300,12,200,399,300,264,36,244,56,33,23,3,241,129153,20541,0.5,1
17,small-world,contradictory_random,300,12,200,399,300,264,36,258,42,28,14,8,250,123016,7668,0.5,1
20,small-world,contradictory_random,300,12,200,399,300,264,36,91,209,11,198,25,66,47490,160067,1,1
19,small-world,contradictory_random,300,12,200,399,300,264,36,162,138,12,126,24,138,75612,109688,1,1
28,small-world,contradictory_random,300,12,200,399,300,264,36,237,63,30,33,6,231,107381,29951,1,1
22,small-world,contradictory_random,300,12,200,399,300,264,36,184,116,28,88,8,176,90939,63695,1,0.5
25,small-world,contradictory_random,300,12,200,399,300,264,36,35,265,4,261,32,3,13609,216363,1,1
24,small-world,contradictory_random,300,12,200,399,300,264,36,107,193,19,174,17,90,62991,172083,1,1
27,small-world,contradictory_random,300,12,200,399,300,264,36,212,88,29,59,7,205,106538,46071,0.3333333333333333,1
30,small-world,contradictory_random,300,12,200,399,300,264,36,220,80,25,55,11,209,113024,61937,1,1
26,small-world,contradictory_random,300,12,200,399,300,264,36,88,212,6,206,30,58,43020,177827,1,1
