run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_random,300,3,200,399,300,291,9,288,12,9,3,0,288,74489,893,0.3333333333333333,
6,small-world,standard_random,300,3,200,399,300,291,9,282,18,9,9,0,282,46893,2677,1,
10,small-world,standard_random,300,3,200,399,300,291,9,285,15,8,7,1,284,49162,2083,0.5,
7,small-world,standard_random,300,3,200,399,300,291,9,288,12,9,3,0,288,34507,894,0.5,
13,small-world,standard_random,300,3,200,399,300,291,9,237,63,9,54,0,237,49242,28525,1,
9,small-world,standard_random,300,3,200,399,300,291,9,292,8,8,0,1,291,22407,0,1,
3,small-world,standard_random,300,3,200,399,300,291,9,285,15,8,7,1,284,50656,2071,0.5,
12,small-world,standard_random,300,3,200,399,300,291,9,272,28,9,19,0,272,32858,8753,1,
8,small-world,standard_random,300,3,200,399,300,291,9,288,12,9,3,0,288,95022,893,1,
5,small-world,standard_random,300,3,200,399,300,291,9,291,9,6,3,3,288,32199,1776,0.3333333333333333,
2,small-world,standard_random,300,3,200,399,300,291,9,262,38,9,29,0,262,95204,22908,1,
11,small-world,standard_random,300,3,200,399,300,291,9,286,14,8,6,1,285,80202,1489,1,
4,small-world,standard_random,300,3,200,399,300,291,9,219,81,8,73,1,218,63241,43062,1,
15,small-world,standard_random,300,3,200,399,300,291,9,290,10,7,3,2,288,20003,891,1,
14,small-world,standard_random,300,3,200,399,300,291,9,213,87,7,80,2,211,58581,54325,1,
16,small-world,standard_random,300,3,200,399,300,291,9,290,10,7,3,2,288,25797,893,1,
17,small-world,standard_random,300,3,200,399,300,291,9,255,45,9,36,0,255,77359,22076,0.5,
18,small-world,standard_random,300,3,200,399,300,291,9,275,25,9,16,0,275,62276,6801,1,
20,small-world,standard_random,300,3,200,399,300,291,9,276,24,8,16,1,275,38344,6805,1,
19,small-world,standard_random,300,3,200,399,300,291,9,290,10,8,2,1,289,74160,596,1,
21,small-world,standard_random,300,3,200,399,300,291,9,261,39,8,31,1,260,36968,18131,1,
27,small-world,standard_random,300,3,200,399,300,291,9,272,28,9,19,0,272,68964,6969,0.5,
22,small-world,standard_random,300,3,200,399,300,291,9,292,8,8,0,1,291,44131,0,1,
23,small-world,standard_random,300,3,200,399,300,291,9,291,9,8,1,1,290,36596,892,1,
28,small-world,standard_random,300,3,200,399,300,291,9,290,10,8,2,1,289,12189,595,0.5,
29,small-world,standard_random,300,3,200,399,300,291,9,281,19,9,10,0,281,108028,6214,1,
24,small-world,standard_random,300,3,200,399,300,291,9,237,63,7,56,2,235,62657,32923,1,
26,small-world,standard_random,300,3,200,399,300,291,9,72,228,4,224,5,67,22610,187437,1,
25,small-world,standard_random,300,3,200,399,300,291,9,281,19,9,10,0,281,85982,3261,1,
30,small-world,standard_random,300,3,200,399,300,291,9,281,19,9,10,0,281,76600,3833,1,
