run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_random,300,50,200,399,300,150,150,150,150,54,96,96,54,43647,147571,,1
11,small-world,paranoid_random,300,50,200,399,300,150,150,156,144,66,78,84,72,91099,123728,,1
13,small-world,paranoid_random,300,50,200,399,300,150,150,159,141,63,78,87,72,79094,141273,,1
8,small-world,paranoid_random,300,50,200,399,300,150,150,159,141,85,56,65,94,151456,107884,,0.25
4,small-world,paranoid_random,300,50,200,399,300,150,150,158,142,69,73,81,77,82297,94693,,0.5
6,small-world,paranoid_random,300,50,200,399,300,150,150,136,164,69,95,81,55,59511,125302,,1
7,small-world,paranoid_random,300,50,200,399,300,150,150,144,156,52,104,98,46,44345,169432,,1
12,small-world,paranoid_random,300,50,200,399,300,150,150,144,156,78,78,72,72,73368,103100,,1
3,small-world,paranoid_random,300,50,200,399,300,150,150,167,133,77,56,73,94,114880,57245,,1
2,small-world,paranoid_random,300,50,200,399,300,150,150,152,148,77,71,73,79,78766,82944,,1
5,small-world,paranoid_random,300,50,200,399,300,150,150,140,160,70,90,80,60,78618,159168,,1
10,small-world,paranoid_random,300,50,200,399,300,150,150,150,150,50,100,100,50,44187,118778,,0.25
9,small-world,paranoid_random,300,50,200,399,300,150,150,135,165,76,89,74,61,88807,103197,,1
15,small-world,paranoid_random,300,50,200,399,300,150,150,153,147,58,89,92,61,57365,120380,,1
14,small-world,paranoid_random,300,50,200,399,300,150,150,139,161,52,109,98,41,68474,154539,,1
16,small-world,paranoid_random,300,50,200,399,300,150,150,149,151,77,74,73,76,92331,123692,,1
18,small-world,paranoid_random,300,50,200,399,300,150,150,144,156,70,86,80,64,119948,172475,,1
19,small-world,paranoid_random,300,50,200,399,300,150,150,152,148,98,50,52,100,168716,63625,,1
17,small-world,paranoid_random,300,50,200,399,300,150,150,150,150,57,93,93,57,42969,119293,,1
20,small-world,paranoid_random,300,50,200,399,300,150,150,138,162,76,86,74,64,97974,134770,,1
23,small-world,paranoid_random,300,50,200,399,300,150,150,161,139,44,95,106,55,38293,140444,,0.5
26,small-world,paranoid_random,300,50,200,399,300,150,150,142,158,75,83,75,67,82688,95081,,0.05555555555555555
22,small-world,paranoid_random,300,50,200,399,300,150,150,144,156,54,102,96,48,65532,200757,,1
21,small-world,paranoid_random,300,50,200,399,300,150,150,147,153,74,79,76,71,92354,79819,,0.14285714285714285
24,small-world,paranoid_random,300,50,200,399,300,150,150,143,157,53,104,97,46,40923,115944,,1
25,small-world,paranoid_random,300,50,200,399,300,150,150,152,148,80,68,70,82,93266,134888,,1
27,small-world,paranoid_random,300,50,200,399,300,150,150,148,152,59,93,91,57,50141,101939,,0.3333333333333333
28,small-world,paranoid_random,300,50,200,399,300,150,150,165,135,82,53,68,97,146725,123324,,0.5
30,small-world,paranoid_random,300,50,200,399,300,150,150,156,144,71,73,79,77,97773,137114,,0.14285714285714285
29,small-world,paranoid_random,300,50,200,399,300,150,150,142,158,64,94,86,56,65551,121111,,1
