run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_min,150,50,200,399,150,75,75,72,78,53,25,22,50,35057,10691,0.047619047619047616,
4,small-world,standard_min,150,50,200,399,150,75,75,80,70,38,32,37,43,16385,16930,0.043478260869565216,
11,small-world,standard_min,150,50,200,399,150,75,75,86,64,45,19,30,56,25367,8440,0.034482758620689655,
8,small-world,standard_min,150,50,200,399,150,75,75,93,57,52,5,23,70,29815,2420,0.043478260869565216,
10,small-world,standard_min,150,50,200,399,150,75,75,83,67,58,9,17,66,27025,2940,0.029411764705882353,
2,small-world,standard_min,150,50,200,399,150,75,75,81,69,44,25,31,50,31383,15587,0.047619047619047616,
9,small-world,standard_min,150,50,200,399,150,75,75,79,71,51,20,24,55,29773,9095,0.034482758620689655,
5,small-world,standard_min,150,50,200,399,150,75,75,67,83,48,35,27,40,17675,14746,0.027777777777777776,
13,small-world,standard_min,150,50,200,399,150,75,75,74,76,45,31,30,44,20144,19435,0.043478260869565216,
3,small-world,standard_min,150,50,200,399,150,75,75,66,84,30,54,45,21,11651,37865,0.058823529411764705,
12,small-world,standard_min,150,50,200,399,150,75,75,76,74,42,32,33,43,20333,19003,0.045454545454545456,
6,small-world,standard_min,150,50,200,399,150,75,75,68,82,45,37,30,38,21125,15172,0.03225806451612903,
7,small-world,standard_min,150,50,200,399,150,75,75,73,77,40,37,35,38,22842,14638,0.043478260869565216,
21,small-world,standard_min,150,50,200,399,150,75,75,83,67,39,28,36,47,23089,11041,0.047619047619047616,
22,small-world,standard_min,150,50,200,399,150,75,75,78,72,49,23,26,52,25787,8622,0.024390243902439025,
14,small-world,standard_min,150,50,200,399,150,75,75,68,82,52,30,23,45,18434,17587,0.027777777777777776,
23,small-world,standard_min,150,50,200,399,150,75,75,80,70,43,27,32,48,18269,14418,0.03225806451612903,
19,small-world,standard_min,150,50,200,399,150,75,75,75,75,46,29,29,46,39138,10544,0.07692307692307693,
20,small-world,standard_min,150,50,200,399,150,75,75,72,78,33,45,42,30,18115,26289,0.0625,
15,small-world,standard_min,150,50,200,399,150,75,75,74,76,44,32,31,43,28532,13400,0.0625,
17,small-world,standard_min,150,50,200,399,150,75,75,79,71,45,26,30,49,24184,12155,0.047619047619047616,
16,small-world,standard_min,150,50,200,399,150,75,75,71,79,41,38,34,37,17539,16193,0.030303030303030304,
26,small-world,standard_min,150,50,200,399,150,75,75,81,69,38,31,37,44,23295,16921,0.045454545454545456,
24,small-world,standard_min,150,50,200,399,150,75,75,81,69,42,27,33,48,35468,10032,0.06666666666666667,
18,small-world,standard_min,150,50,200,399,150,75,75,70,80,39,41,36,34,16948,22589,0.02857142857142857,
25,small-world,standard_min,150,50,200,399,150,75,75,80,70,54,16,21,59,38336,6518,0.041666666666666664,
30,small-world,standard_min,150,50,200,399,150,75,75,78,72,31,41,44,34,22667,25747,0.0625,
28,small-world,standard_min,150,50,200,399,150,75,75,64,86,50,36,25,39,28391,15018,0.03225806451612903,
27,small-world,standard_min,150,50,200,399,150,75,75,77,73,36,37,39,38,22663,20527,0.045454545454545456,
29,small-world,standard_min,150,50,200,399,150,75,75,77,73,31,42,44,33,10414,27477,0.041666666666666664,
