run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_random,300,12,200,399,300,264,36,57,243,9,234,27,30,5575,178030,,1
13,small-world,paranoid_random,300,12,200,399,300,264,36,63,237,6,231,30,33,3539,207020,,1
2,small-world,paranoid_random,300,12,200,399,300,264,36,69,231,10,221,26,43,8407,185369,,0.5
7,small-world,paranoid_random,300,12,200,399,300,264,36,46,254,7,247,29,17,3847,184710,,1
12,small-world,paranoid_random,300,12,200,399,300,264,36,66,234,6,228,30,36,5541,179565,,1
6,small-world,paranoid_random,300,12,200,399,300,264,36,57,243,5,238,31,26,3265,168420,,1
10,small-world,paranoid_random,300,12,200,399,300,264,36,42,258,6,252,30,12,2669,208589,,1
8,small-world,paranoid_random,300,12,200,399,300,264,36,47,253,6,247,30,17,3847,227062,,1
9,small-world,paranoid_random,300,12,200,399,300,264,36,79,221,9,212,27,52,20844,172538,,1
3,small-world,paranoid_random,300,12,200,399,300,264,36,68,232,4,228,32,36,2360,191100,,1
5,small-world,paranoid_random,300,12,200,399,300,264,36,125,175,12,163,24,101,56402,165442,,1
14,small-world,paranoid_random,300,12,200,399,300,264,36,81,219,9,210,27,54,9095,168213,,0.5
4,small-world,paranoid_random,300,12,200,399,300,264,36,57,243,6,237,30,27,6740,194311,,1
11,small-world,paranoid_random,300,12,200,399,300,264,36,51,249,5,244,31,20,1190,184754,,0.5
24,small-world,paranoid_random,300,12,200,399,300,264,36,76,224,5,219,31,45,10215,164058,,0.3333333333333333
15,small-world,paranoid_random,300,12,200,399,300,264,36,47,253,4,249,32,15,1191,200617,,1
20,small-world,paranoid_random,300,12,200,399,300,264,36,77,223,10,213,26,51,11791,192022,,1
16,small-world,paranoid_random,300,12,200,399,300,264,36,125,175,15,160,21,104,67494,126578,,1
19,small-world,paranoid_random,300,12,200,399,300,264,36,89,211,6,205,30,59,20430,168920,,0.5
17,small-world,paranoid_random,300,12,200,399,300,264,36,42,258,5,253,31,11,1777,172107,,1
21,small-world,paranoid_random,300,12,200,399,300,264,36,43,257,2,255,34,9,890,214900,,1
22,small-world,paranoid_random,300,12,200,399,300,264,36,45,255,8,247,28,17,3245,207042,,1
18,small-world,paranoid_random,300,12,200,399,300,264,36,92,208,6,202,30,62,19139,183240,,1
26,small-world,paranoid_random,300,12,200,399,300,264,36,249,51,30,21,6,243,128848,7128,,0.3333333333333333
23,small-world,paranoid_random,300,12,200,399,300,264,36,72,228,7,221,29,43,6220,201481,,1
25,small-world,paranoid_random,300,12,200,399,300,264,36,74,226,4,222,32,42,11344,190174,,0.5
27,small-world,paranoid_random,300,12,200,399,300,264,36,48,252,3,249,33,15,1190,216726,,1
29,small-world,paranoid_random,300,12,200,399,300,264,36,59,241,3,238,33,26,3212,162975,,1
28,small-world,paranoid_random,300,12,200,399,300,264,36,91,209,11,198,25,66,27907,181672,,0.3333333333333333
30,small-world,paranoid_random,300,12,200,399,300,264,36,59,241,6,235,30,29,8440,176814,,1
