run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,77,73,38,35,37,40,16956,25842,0.07142857142857142,1
13,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,72,78,49,29,26,46,30787,11601,0.045454545454545456,1
9,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,80,70,52,18,23,57,31984,13451,0.05555555555555555,1
10,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,79,71,50,21,25,54,22722,16155,0.041666666666666664,1
6,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,81,69,57,12,18,63,40139,3234,0.041666666666666664,1
12,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,75,75,35,40,40,35,16842,27635,0.05555555555555555,1
3,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,76,74,45,29,30,46,31896,19463,0.05555555555555555,1
8,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,74,76,36,40,39,35,24074,21023,0.058823529411764705,1
4,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,76,74,41,33,34,42,23407,18449,0.05,1
5,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,73,77,49,28,26,47,24202,10397,0.058823529411764705,1
7,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,76,74,38,36,37,39,19035,20510,0.043478260869565216,1
2,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,79,71,52,19,23,56,34036,13440,0.03125,1
11,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,79,71,48,23,27,52,24515,10970,0.027777777777777776,1
14,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,70,80,38,42,37,33,16323,22909,0.03571428571428571,1
26,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,72,78,41,37,34,38,25949,22445,0.03571428571428571,1
15,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,73,77,46,31,29,44,27164,15212,0.05,1
19,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,82,68,42,26,33,49,19337,15923,0.024390243902439025,1
17,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,76,74,40,34,35,41,21648,14154,0.04,1
22,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,74,76,61,15,14,60,28490,12631,0.034482758620689655,1
18,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,77,73,39,34,36,41,15015,18671,0.03125,1
21,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,86,64,41,23,34,52,19208,13605,0.03571428571428571,1
25,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,58,92,39,53,36,22,12348,27853,0.03225806451612903,1
20,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,79,71,35,36,40,39,17460,20718,0.047619047619047616,1
16,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,79,71,50,21,25,54,22129,10327,0.034482758620689655,1
27,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,80,70,47,23,28,52,30401,10489,0.03225806451612903,1
24,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,73,77,40,37,35,38,20617,16594,0.05555555555555555,1
23,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,72,78,35,43,40,32,15493,36518,0.058823529411764705,1
28,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,71,79,43,36,32,39,20357,12025,0.030303030303030304,1
29,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,80,70,40,30,35,45,23237,20327,0.04,1
30,small-world,contradictory_std-min_prd-max,150,50,200,399,150,75,75,68,82,36,46,39,29,18438,23756,0.04,1
