run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_max,150,3,200,399,150,146,4,5,145,0,145,4,1,0,42752,,1
13,small-world,paranoid_max,150,3,200,399,150,146,4,47,103,0,103,4,43,0,40605,,1
4,small-world,paranoid_max,150,3,200,399,150,146,4,5,145,0,145,4,1,0,42950,,1
12,small-world,paranoid_max,150,3,200,399,150,146,4,88,62,2,60,2,86,1841,14382,,1
10,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,54404,,1
11,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,48974,,1
5,small-world,paranoid_max,150,3,200,399,150,146,4,25,125,0,125,4,21,0,33596,,1
3,small-world,paranoid_max,150,3,200,399,150,146,4,12,138,0,138,4,8,0,47034,,1
14,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,46733,,1
6,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,1,145,3,1,0,44108,,1
8,small-world,paranoid_max,150,3,200,399,150,146,4,35,115,0,115,4,31,0,43175,,1
7,small-world,paranoid_max,150,3,200,399,150,146,4,27,123,0,123,4,23,0,30467,,1
2,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,47040,,1
9,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,53146,,1
21,small-world,paranoid_max,150,3,200,399,150,146,4,7,143,0,143,4,3,0,33100,,1
17,small-world,paranoid_max,150,3,200,399,150,146,4,7,143,0,143,4,3,0,35662,,1
16,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,47549,,1
18,small-world,paranoid_max,150,3,200,399,150,146,4,15,135,0,135,4,11,0,36797,,1
15,small-world,paranoid_max,150,3,200,399,150,146,4,10,140,0,140,4,6,0,37780,,1
27,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,43728,,1
19,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,36374,,1
24,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,41128,,1
22,small-world,paranoid_max,150,3,200,399,150,146,4,11,139,0,139,4,7,0,33023,,1
20,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,54365,,1
23,small-world,paranoid_max,150,3,200,399,150,146,4,17,133,0,133,4,13,0,51458,,1
26,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,35545,,1
25,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,40293,,1
28,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,42948,,1
29,small-world,paranoid_max,150,3,200,399,150,146,4,4,146,0,146,4,0,0,36755,,1
30,small-world,paranoid_max,150,3,200,399,150,146,4,24,126,2,124,2,22,1154,36224,,1
