run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_random,150,50,200,399,150,75,75,86,64,34,30,41,45,16773,19835,,1
7,small-world,paranoid_random,150,50,200,399,150,75,75,67,83,35,48,40,27,12615,26120,,1
4,small-world,paranoid_random,150,50,200,399,150,75,75,65,85,29,56,46,19,12492,27701,,1
5,small-world,paranoid_random,150,50,200,399,150,75,75,73,77,38,39,37,36,19172,16763,,1
13,small-world,paranoid_random,150,50,200,399,150,75,75,69,81,33,48,42,27,12918,25316,,0.5
12,small-world,paranoid_random,150,50,200,399,150,75,75,69,81,29,52,46,23,10454,25992,,0.25
11,small-world,paranoid_random,150,50,200,399,150,75,75,82,68,42,26,33,49,31534,15662,,0.3333333333333333
6,small-world,paranoid_random,150,50,200,399,150,75,75,68,82,38,44,37,31,35563,35433,,0.3333333333333333
10,small-world,paranoid_random,150,50,200,399,150,75,75,72,78,37,41,38,34,21855,20758,,0.5
3,small-world,paranoid_random,150,50,200,399,150,75,75,84,66,42,24,33,51,31442,13857,,0.5
8,small-world,paranoid_random,150,50,200,399,150,75,75,81,69,32,37,43,38,14171,19721,,1
2,small-world,paranoid_random,150,50,200,399,150,75,75,79,71,22,49,53,26,10155,27932,,1
9,small-world,paranoid_random,150,50,200,399,150,75,75,69,81,25,56,50,19,7706,35491,,1
17,small-world,paranoid_random,150,50,200,399,150,75,75,76,74,28,46,47,29,11713,33916,,0.5
14,small-world,paranoid_random,150,50,200,399,150,75,75,63,87,21,66,54,9,4571,38203,,1
15,small-world,paranoid_random,150,50,200,399,150,75,75,84,66,36,30,39,45,35759,19027,,0.16666666666666666
16,small-world,paranoid_random,150,50,200,399,150,75,75,64,86,37,49,38,26,19296,22767,,1
18,small-world,paranoid_random,150,50,200,399,150,75,75,71,79,30,49,45,26,16676,36939,,0.14285714285714285
26,small-world,paranoid_random,150,50,200,399,150,75,75,73,77,26,51,49,24,7730,25302,,0.2
19,small-world,paranoid_random,150,50,200,399,150,75,75,73,77,27,50,48,25,13137,24144,,0.3333333333333333
20,small-world,paranoid_random,150,50,200,399,150,75,75,64,86,20,66,55,9,3533,28599,,1
22,small-world,paranoid_random,150,50,200,399,150,75,75,78,72,27,45,48,30,10331,23209,,0.5
21,small-world,paranoid_random,150,50,200,399,150,75,75,69,81,43,38,32,37,28680,22896,,1
23,small-world,paranoid_random,150,50,200,399,150,75,75,71,79,40,39,35,36,17763,13832,,1
24,small-world,paranoid_random,150,50,200,399,150,75,75,75,75,33,42,42,33,16972,22784,,0.5
28,small-world,paranoid_random,150,50,200,399,150,75,75,79,71,25,46,50,29,19470,26623,,1
25,small-world,paranoid_random,150,50,200,399,150,75,75,79,71,28,43,47,32,16703,34906,,1
29,small-world,paranoid_random,150,50,200,399,150,75,75,83,67,34,33,41,42,26192,29720,,1
27,small-world,paranoid_random,150,50,200,399,150,75,75,76,74,36,38,39,37,20263,17743,,0.25
30,small-world,paranoid_random,150,50,200,399,150,75,75,76,74,22,52,53,23,6608,30769,,1
