run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_max,50,50,200,399,50,25,25,24,26,7,19,18,6,503,2835,,1
13,small-world,paranoid_max,50,50,200,399,50,25,25,20,30,11,19,14,6,835,2882,,1
14,small-world,paranoid_max,50,50,200,399,50,25,25,21,29,8,21,17,4,1654,3278,,1
15,small-world,paranoid_max,50,50,200,399,50,25,25,25,25,14,11,11,14,1340,1244,,1
5,small-world,paranoid_max,50,50,200,399,50,25,25,25,25,14,11,11,14,1881,2277,,1
6,small-world,paranoid_max,50,50,200,399,50,25,25,24,26,6,20,19,5,331,1941,,1
9,small-world,paranoid_max,50,50,200,399,50,25,25,28,22,8,14,17,11,1113,2062,,1
12,small-world,paranoid_max,50,50,200,399,50,25,25,23,27,7,20,18,5,519,2820,,1
2,small-world,paranoid_max,50,50,200,399,50,25,25,34,16,12,4,13,21,2266,1253,,1
4,small-world,paranoid_max,50,50,200,399,50,25,25,28,22,5,17,20,8,575,2389,,1
8,small-world,paranoid_max,50,50,200,399,50,25,25,24,26,13,13,12,12,1644,2035,,1
10,small-world,paranoid_max,50,50,200,399,50,25,25,29,21,8,13,17,12,1575,1904,,1
3,small-world,paranoid_max,50,50,200,399,50,25,25,21,29,9,20,16,5,777,3046,,1
11,small-world,paranoid_max,50,50,200,399,50,25,25,23,27,9,18,16,7,1260,2670,,1
7,small-world,paranoid_max,50,50,200,399,50,25,25,25,25,10,15,15,10,1299,1697,,1
16,small-world,paranoid_max,50,50,200,399,50,25,25,28,22,10,12,15,13,1186,1459,,1
28,small-world,paranoid_max,50,50,200,399,50,25,25,29,21,13,8,12,17,2421,1190,,1
18,small-world,paranoid_max,50,50,200,399,50,25,25,23,27,8,19,17,6,1236,2634,,1
17,small-world,paranoid_max,50,50,200,399,50,25,25,25,25,12,13,13,12,2127,1468,,1
29,small-world,paranoid_max,50,50,200,399,50,25,25,28,22,7,15,18,10,824,2218,,1
19,small-world,paranoid_max,50,50,200,399,50,25,25,28,22,7,15,18,10,1080,1581,,1
24,small-world,paranoid_max,50,50,200,399,50,25,25,22,28,5,23,20,2,236,2694,,1
20,small-world,paranoid_max,50,50,200,399,50,25,25,27,23,10,13,15,12,1045,2304,,1
22,small-world,paranoid_max,50,50,200,399,50,25,25,22,28,13,15,12,10,1464,1768,,1
21,small-world,paranoid_max,50,50,200,399,50,25,25,24,26,8,18,17,7,561,3221,,1
23,small-world,paranoid_max,50,50,200,399,50,25,25,29,21,14,7,11,18,2150,1146,,1
25,small-world,paranoid_max,50,50,200,399,50,25,25,22,28,9,19,16,6,568,2134,,1
26,small-world,paranoid_max,50,50,200,399,50,25,25,26,24,4,20,21,5,286,2478,,1
27,small-world,paranoid_max,50,50,200,399,50,25,25,24,26,12,14,13,11,1347,2537,,1
30,small-world,paranoid_max,50,50,200,399,50,25,25,25,25,7,18,18,7,506,3298,,1
