run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,836,95,1,1
13,small-world,contradictory_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,4190,1,0.5
14,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,1038,141,1,1
4,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,314,0,1,1
5,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,801,233,1,1
3,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,1909,1118,0.5,1
2,small-world,contradictory_random,50,3,200,399,50,49,1,31,19,1,18,0,31,1523,2669,1,0.3333333333333333
8,small-world,contradictory_random,50,3,200,399,50,49,1,29,21,0,21,1,28,0,1516,0.5,1
12,small-world,contradictory_random,50,3,200,399,50,49,1,3,47,0,47,1,2,95,3516,1,0.3333333333333333
15,small-world,contradictory_random,50,3,200,399,50,49,1,4,46,0,46,1,3,95,3639,1,1
10,small-world,contradictory_random,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3458,0.5,0.08333333333333333
6,small-world,contradictory_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3829,0.3333333333333333,0.5
7,small-world,contradictory_random,50,3,200,399,50,49,1,7,43,0,43,1,6,229,4008,1,1
11,small-world,contradictory_random,50,3,200,399,50,49,1,5,45,0,45,1,4,233,3495,1,0.25
9,small-world,contradictory_random,50,3,200,399,50,49,1,10,40,0,40,1,9,350,3028,0.16666666666666666,1
22,small-world,contradictory_random,50,3,200,399,50,49,1,48,2,1,1,0,48,1037,48,1,0.5
16,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,1010,48,1,1
28,small-world,contradictory_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3582,0.3333333333333333,1
18,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,1775,812,1,1
17,small-world,contradictory_random,50,3,200,399,50,49,1,9,41,1,40,0,9,352,3299,0.5,0.14285714285714285
20,small-world,contradictory_random,50,3,200,399,50,49,1,47,3,1,2,0,47,1045,95,1,0.3333333333333333
19,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,683,186,1,1
30,small-world,contradictory_random,50,3,200,399,50,49,1,44,6,1,5,0,44,2179,1485,0.5,1
23,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,1315,314,1,1
26,small-world,contradictory_random,50,3,200,399,50,49,1,48,2,1,1,0,48,1028,48,1,0.5
25,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,1608,588,1,1
21,small-world,contradictory_random,50,3,200,399,50,49,1,42,8,1,7,0,42,1546,884,1,1
29,small-world,contradictory_random,50,3,200,399,50,49,1,49,1,1,0,0,49,1218,346,1,1
27,small-world,contradictory_random,50,3,200,399,50,49,1,40,10,0,10,1,39,593,443,1,1
24,small-world,contradictory_random,50,3,200,399,50,49,1,13,37,0,37,1,12,465,3038,1,1
