run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
2,small-world,paranoid_min,300,50,200,399,300,150,150,141,159,48,111,102,39,22462,172602,,0.04
6,small-world,paranoid_min,300,50,200,399,300,150,150,148,152,66,86,84,64,119339,108653,,0.043478260869565216
1,small-world,paranoid_min,300,50,200,399,300,150,150,149,151,75,76,75,74,103340,84449,,0.038461538461538464
12,small-world,paranoid_min,300,50,200,399,300,150,150,147,153,63,90,87,60,57813,137610,,0.038461538461538464
5,small-world,paranoid_min,300,50,200,399,300,150,150,154,146,73,73,77,77,61436,89594,,0.024390243902439025
4,small-world,paranoid_min,300,50,200,399,300,150,150,131,169,55,114,95,36,27959,170134,,0.04
3,small-world,paranoid_min,300,50,200,399,300,150,150,143,157,64,93,86,57,49901,131421,,0.030303030303030304
8,small-world,paranoid_min,300,50,200,399,300,150,150,134,166,75,91,75,59,87283,128442,,0.038461538461538464
7,small-world,paranoid_min,300,50,200,399,300,150,150,139,161,84,77,66,73,97792,87391,,0.034482758620689655
11,small-world,paranoid_min,300,50,200,399,300,150,150,163,137,60,77,90,73,62363,118246,,0.02564102564102564
9,small-world,paranoid_min,300,50,200,399,300,150,150,161,139,54,85,96,65,47361,128561,,0.023809523809523808
10,small-world,paranoid_min,300,50,200,399,300,150,150,142,158,66,92,84,58,46367,141858,,0.047619047619047616
13,small-world,paranoid_min,300,50,200,399,300,150,150,150,150,51,99,99,51,44355,127620,,0.021739130434782608
14,small-world,paranoid_min,300,50,200,399,300,150,150,150,150,78,72,72,78,91340,94708,,0.030303030303030304
17,small-world,paranoid_min,300,50,200,399,300,150,150,143,157,73,84,77,66,105662,97227,,0.047619047619047616
15,small-world,paranoid_min,300,50,200,399,300,150,150,155,145,66,79,84,71,117454,117206,,0.05263157894736842
16,small-world,paranoid_min,300,50,200,399,300,150,150,138,162,67,95,83,55,69453,118168,,0.025
18,small-world,paranoid_min,300,50,200,399,300,150,150,144,156,75,81,75,69,84897,98543,,0.022222222222222223
25,small-world,paranoid_min,300,50,200,399,300,150,150,147,153,82,71,68,79,146025,82915,,0.043478260869565216
20,small-world,paranoid_min,300,50,200,399,300,150,150,151,149,53,96,97,54,42056,148093,,0.03125
24,small-world,paranoid_min,300,50,200,399,300,150,150,148,152,49,103,101,47,33656,118275,,0.025
21,small-world,paranoid_min,300,50,200,399,300,150,150,144,156,66,90,84,60,91735,102923,,0.047619047619047616
23,small-world,paranoid_min,300,50,200,399,300,150,150,156,144,73,71,77,79,90130,102251,,0.03333333333333333
19,small-world,paranoid_min,300,50,200,399,300,150,150,141,159,72,87,78,63,67154,126094,,0.034482758620689655
26,small-world,paranoid_min,300,50,200,399,300,150,150,155,145,62,83,88,67,54902,137344,,0.017543859649122806
22,small-world,paranoid_min,300,50,200,399,300,150,150,161,139,51,88,99,62,44802,144473,,0.030303030303030304
27,small-world,paranoid_min,300,50,200,399,300,150,150,141,159,72,87,78,63,116018,85537,,0.03125
28,small-world,paranoid_min,300,50,200,399,300,150,150,165,135,62,73,88,77,84044,138789,,0.03225806451612903
30,small-world,paranoid_min,300,50,200,399,300,150,150,142,158,95,63,55,87,95679,66116,,0.024390243902439025
29,small-world,paranoid_min,300,50,200,399,300,150,150,162,138,47,91,103,59,48048,127682,,0.03225806451612903
