run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_min,150,3,200,399,150,146,4,7,143,1,142,3,4,0,50843,,0.07142857142857142
13,small-world,paranoid_min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,45953,,0.05555555555555555
2,small-world,paranoid_min,150,3,200,399,150,146,4,77,73,1,72,3,74,0,19997,,0.041666666666666664
3,small-world,paranoid_min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,33568,,0.029411764705882353
5,small-world,paranoid_min,150,3,200,399,150,146,4,6,144,1,143,3,3,0,44832,,0.0625
9,small-world,paranoid_min,150,3,200,399,150,146,4,4,146,2,144,2,2,0,51740,,0.0625
8,small-world,paranoid_min,150,3,200,399,150,146,4,4,146,1,145,3,1,0,40400,,0.05
6,small-world,paranoid_min,150,3,200,399,150,146,4,5,145,1,144,3,2,0,46292,,0.043478260869565216
4,small-world,paranoid_min,150,3,200,399,150,146,4,64,86,2,84,2,62,295,21526,,0.03571428571428571
7,small-world,paranoid_min,150,3,200,399,150,146,4,5,145,1,144,3,2,0,37420,,0.037037037037037035
11,small-world,paranoid_min,150,3,200,399,150,146,4,2,148,2,146,2,0,0,40125,,0.03571428571428571
14,small-world,paranoid_min,150,3,200,399,150,146,4,4,146,1,145,3,1,0,43222,,0.043478260869565216
10,small-world,paranoid_min,150,3,200,399,150,146,4,3,147,2,145,2,1,0,53009,,0.08333333333333333
12,small-world,paranoid_min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,46417,,0.05263157894736842
15,small-world,paranoid_min,150,3,200,399,150,146,4,33,117,1,116,3,30,0,34260,,0.038461538461538464
24,small-world,paranoid_min,150,3,200,399,150,146,4,4,146,1,145,3,1,0,37576,,0.029411764705882353
16,small-world,paranoid_min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,43198,,0.043478260869565216
20,small-world,paranoid_min,150,3,200,399,150,146,4,2,148,2,146,2,0,0,43609,,0.05263157894736842
18,small-world,paranoid_min,150,3,200,399,150,146,4,4,146,1,145,3,1,0,49079,,0.05555555555555555
21,small-world,paranoid_min,150,3,200,399,150,146,4,11,139,1,138,3,8,0,46120,,0.06666666666666667
22,small-world,paranoid_min,150,3,200,399,150,146,4,5,145,1,144,3,2,0,39865,,0.045454545454545456
19,small-world,paranoid_min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,33038,,0.023255813953488372
17,small-world,paranoid_min,150,3,200,399,150,146,4,42,108,2,106,2,40,869,38587,,0.03125
23,small-world,paranoid_min,150,3,200,399,150,146,4,4,146,1,145,3,1,0,41019,,0.058823529411764705
28,small-world,paranoid_min,150,3,200,399,150,146,4,2,148,2,146,2,0,0,49887,,0.045454545454545456
27,small-world,paranoid_min,150,3,200,399,150,146,4,50,100,3,97,1,49,1154,27943,,0.047619047619047616
26,small-world,paranoid_min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,43398,,0.04
25,small-world,paranoid_min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,34150,,0.024390243902439025
29,small-world,paranoid_min,150,3,200,399,150,146,4,2,148,3,145,1,1,0,51605,,0.07692307692307693
30,small-world,paranoid_min,150,3,200,399,150,146,4,3,147,1,146,3,0,0,45635,,0.07142857142857142
