run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_max,150,50,200,399,150,75,75,78,72,36,36,39,39,16723,23045,,1
13,small-world,paranoid_max,150,50,200,399,150,75,75,67,83,48,35,27,40,20722,12010,,1
7,small-world,paranoid_max,150,50,200,399,150,75,75,69,81,32,49,43,26,15195,30652,,1
10,small-world,paranoid_max,150,50,200,399,150,75,75,73,77,38,39,37,36,20573,18052,,1
6,small-world,paranoid_max,150,50,200,399,150,75,75,77,73,27,46,48,29,12387,25728,,1
9,small-world,paranoid_max,150,50,200,399,150,75,75,89,61,32,29,43,46,15353,21470,,1
2,small-world,paranoid_max,150,50,200,399,150,75,75,69,81,34,47,41,28,8955,29219,,1
11,small-world,paranoid_max,150,50,200,399,150,75,75,87,63,29,34,46,41,17248,20518,,1
3,small-world,paranoid_max,150,50,200,399,150,75,75,83,67,29,38,46,37,11454,26633,,1
8,small-world,paranoid_max,150,50,200,399,150,75,75,75,75,26,49,49,26,10977,26355,,1
14,small-world,paranoid_max,150,50,200,399,150,75,75,86,64,39,25,36,50,28066,9916,,1
5,small-world,paranoid_max,150,50,200,399,150,75,75,74,76,33,43,42,32,17642,23861,,1
4,small-world,paranoid_max,150,50,200,399,150,75,75,69,81,28,53,47,22,14327,28104,,1
12,small-world,paranoid_max,150,50,200,399,150,75,75,74,76,24,52,51,23,7125,34718,,1
15,small-world,paranoid_max,150,50,200,399,150,75,75,62,88,40,48,35,27,20266,23959,,1
23,small-world,paranoid_max,150,50,200,399,150,75,75,81,69,38,31,37,44,15229,28862,,1
16,small-world,paranoid_max,150,50,200,399,150,75,75,74,76,26,50,49,25,7835,35203,,1
17,small-world,paranoid_max,150,50,200,399,150,75,75,64,86,26,60,49,15,7437,25038,,1
28,small-world,paranoid_max,150,50,200,399,150,75,75,68,82,42,40,33,35,19950,21752,,1
21,small-world,paranoid_max,150,50,200,399,150,75,75,65,85,33,52,42,23,18456,23757,,1
20,small-world,paranoid_max,150,50,200,399,150,75,75,76,74,42,32,33,43,29277,19042,,1
19,small-world,paranoid_max,150,50,200,399,150,75,75,72,78,28,50,47,25,12230,29731,,1
18,small-world,paranoid_max,150,50,200,399,150,75,75,76,74,35,39,40,36,23329,35261,,1
26,small-world,paranoid_max,150,50,200,399,150,75,75,86,64,39,25,36,50,27049,18301,,1
22,small-world,paranoid_max,150,50,200,399,150,75,75,84,66,23,43,52,32,12768,39267,,1
24,small-world,paranoid_max,150,50,200,399,150,75,75,89,61,30,31,45,44,17509,26804,,1
25,small-world,paranoid_max,150,50,200,399,150,75,75,72,78,38,40,37,35,22583,21897,,1
27,small-world,paranoid_max,150,50,200,399,150,75,75,67,83,38,45,37,30,15035,27373,,1
30,small-world,paranoid_max,150,50,200,399,150,75,75,84,66,42,24,33,51,40664,29789,,1
29,small-world,paranoid_max,150,50,200,399,150,75,75,74,76,42,34,33,41,27305,17464,,1
