run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_random,150,3,200,399,150,146,4,140,10,4,6,0,140,11617,1020,0.3333333333333333,
11,small-world,standard_random,150,3,200,399,150,146,4,144,6,4,2,0,144,10590,296,1,
13,small-world,standard_random,150,3,200,399,150,146,4,146,4,4,0,0,146,8021,0,0.3333333333333333,
8,small-world,standard_random,150,3,200,399,150,146,4,145,5,4,1,0,145,11113,148,1,
12,small-world,standard_random,150,3,200,399,150,146,4,139,11,4,7,0,139,10714,1015,0.14285714285714285,
10,small-world,standard_random,150,3,200,399,150,146,4,147,3,3,0,1,146,10089,0,1,
7,small-world,standard_random,150,3,200,399,150,146,4,145,5,3,2,1,144,1165,295,1,
5,small-world,standard_random,150,3,200,399,150,146,4,146,4,2,2,2,144,7951,295,1,
6,small-world,standard_random,150,3,200,399,150,146,4,141,9,4,5,0,141,4295,877,1,
4,small-world,standard_random,150,3,200,399,150,146,4,132,18,4,14,0,132,12912,4665,1,
2,small-world,standard_random,150,3,200,399,150,146,4,144,6,3,3,1,143,2929,1692,1,
9,small-world,standard_random,150,3,200,399,150,146,4,141,9,4,5,0,141,14526,883,1,
3,small-world,standard_random,150,3,200,399,150,146,4,119,31,4,27,0,119,18129,9008,1,
15,small-world,standard_random,150,3,200,399,150,146,4,140,10,4,6,0,140,10010,1170,1,
14,small-world,standard_random,150,3,200,399,150,146,4,144,6,4,2,0,144,3164,295,1,
16,small-world,standard_random,150,3,200,399,150,146,4,145,5,4,1,0,145,11599,148,1,
19,small-world,standard_random,150,3,200,399,150,146,4,144,6,4,2,0,144,3824,442,1,
21,small-world,standard_random,150,3,200,399,150,146,4,140,10,4,6,0,140,16576,1170,1,
18,small-world,standard_random,150,3,200,399,150,146,4,141,9,3,6,1,140,3655,1168,1,
22,small-world,standard_random,150,3,200,399,150,146,4,141,9,4,5,0,141,13120,734,1,
24,small-world,standard_random,150,3,200,399,150,146,4,143,7,4,3,0,143,10363,590,0.5,
25,small-world,standard_random,150,3,200,399,150,146,4,147,3,3,0,1,146,11399,0,0.5,
20,small-world,standard_random,150,3,200,399,150,146,4,146,4,4,0,0,146,4570,0,1,
17,small-world,standard_random,150,3,200,399,150,146,4,146,4,4,0,0,146,12954,0,1,
23,small-world,standard_random,150,3,200,399,150,146,4,144,6,3,3,1,143,12797,443,0.5,
26,small-world,standard_random,150,3,200,399,150,146,4,104,46,4,42,0,104,12818,15188,1,
27,small-world,standard_random,150,3,200,399,150,146,4,146,4,3,1,1,145,7429,148,1,
28,small-world,standard_random,150,3,200,399,150,146,4,141,9,4,5,0,141,5142,1026,1,
30,small-world,standard_random,150,3,200,399,150,146,4,146,4,4,0,0,146,1876,0,1,
29,small-world,standard_random,150,3,200,399,150,146,4,142,8,4,4,0,142,11860,588,1,
