run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,716,0,0.058823529411764705,
13,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,354,0,0.07692307692307693,
14,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,0.07142857142857142,
12,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,647,0,0.06666666666666667,
7,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,95,0,0.14285714285714285,
5,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,0.05555555555555555,
6,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,230,0,0.1,
10,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,186,0,0.06666666666666667,
4,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,703,0,0.08333333333333333,
11,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,186,0,0.058823529411764705,
9,small-world,standard_min,50,3,200,399,50,49,1,47,3,1,2,0,47,1033,95,0.0625,
8,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,647,0,0.0625,
2,small-world,standard_min,50,3,200,399,50,49,1,45,5,1,4,0,45,804,280,0.07142857142857142,
3,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,0.1,
15,small-world,standard_min,50,3,200,399,50,49,1,43,7,1,6,0,43,624,496,0.1111111111111111,
16,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,980,0,0.1,
17,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,0.1111111111111111,
19,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,350,0,0.07142857142857142,
20,small-world,standard_min,50,3,200,399,50,49,1,43,7,1,6,0,43,892,320,0.07142857142857142,
27,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,664,0,0.08333333333333333,
18,small-world,standard_min,50,3,200,399,50,49,1,37,13,1,12,0,37,1060,1135,0.05263157894736842,
21,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,497,0,0.058823529411764705,
29,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,368,0,0.1,
28,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,141,0,0.05263157894736842,
22,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,702,0,0.06666666666666667,
23,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,0.08333333333333333,
30,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,186,0,0.05263157894736842,
26,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,95,0,0.1111111111111111,
25,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,0.14285714285714285,
24,small-world,standard_min,50,3,200,399,50,49,1,49,1,1,0,0,49,141,0,0.1,
