run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_min,150,12,200,399,150,132,18,96,54,16,38,2,94,20601,8224,0.045454545454545456,
13,small-world,standard_min,150,12,200,399,150,132,18,123,27,16,11,2,121,30586,2352,0.05555555555555555,
12,small-world,standard_min,150,12,200,399,150,132,18,120,30,16,14,2,118,28888,2588,0.05263157894736842,
9,small-world,standard_min,150,12,200,399,150,132,18,123,27,15,12,3,120,20941,2763,0.029411764705882353,
14,small-world,standard_min,150,12,200,399,150,132,18,127,23,18,5,0,127,29927,1025,0.043478260869565216,
5,small-world,standard_min,150,12,200,399,150,132,18,129,21,16,5,2,127,14707,737,0.04,
4,small-world,standard_min,150,12,200,399,150,132,18,134,16,15,1,3,131,21699,148,0.047619047619047616,
11,small-world,standard_min,150,12,200,399,150,132,18,118,32,15,17,3,115,22585,4489,0.04,
10,small-world,standard_min,150,12,200,399,150,132,18,127,23,18,5,0,127,17537,1032,0.045454545454545456,
2,small-world,standard_min,150,12,200,399,150,132,18,126,24,18,6,0,126,29696,1174,0.041666666666666664,
8,small-world,standard_min,150,12,200,399,150,132,18,123,27,17,10,1,122,20812,2625,0.027777777777777776,
6,small-world,standard_min,150,12,200,399,150,132,18,115,35,13,22,5,110,28862,5654,0.047619047619047616,
7,small-world,standard_min,150,12,200,399,150,132,18,124,26,16,10,2,122,22925,2051,0.04,
3,small-world,standard_min,150,12,200,399,150,132,18,99,51,15,36,3,96,16331,9790,0.03225806451612903,
17,small-world,standard_min,150,12,200,399,150,132,18,77,73,10,63,8,69,10716,22262,0.03333333333333333,
20,small-world,standard_min,150,12,200,399,150,132,18,121,29,16,13,2,119,24364,2626,0.043478260869565216,
27,small-world,standard_min,150,12,200,399,150,132,18,103,47,14,33,4,99,26362,8222,0.05263157894736842,
16,small-world,standard_min,150,12,200,399,150,132,18,120,30,15,15,3,117,20552,3927,0.037037037037037035,
15,small-world,standard_min,150,12,200,399,150,132,18,118,32,15,17,3,115,24060,4063,0.06666666666666667,
18,small-world,standard_min,150,12,200,399,150,132,18,125,25,15,10,3,122,19622,2038,0.034482758620689655,
19,small-world,standard_min,150,12,200,399,150,132,18,119,31,18,13,0,119,19895,2631,0.047619047619047616,
24,small-world,standard_min,150,12,200,399,150,132,18,131,19,16,3,2,129,18852,590,0.03225806451612903,
21,small-world,standard_min,150,12,200,399,150,132,18,119,31,17,14,1,118,25725,3611,0.05,
22,small-world,standard_min,150,12,200,399,150,132,18,112,38,15,23,3,109,21026,3945,0.03125,
23,small-world,standard_min,150,12,200,399,150,132,18,112,38,16,22,2,110,29621,4347,0.038461538461538464,
26,small-world,standard_min,150,12,200,399,150,132,18,133,17,14,3,4,129,27608,443,0.03225806451612903,
29,small-world,standard_min,150,12,200,399,150,132,18,108,42,14,28,4,104,25427,6880,0.041666666666666664,
25,small-world,standard_min,150,12,200,399,150,132,18,55,95,8,87,10,45,9049,35948,0.05,
28,small-world,standard_min,150,12,200,399,150,132,18,108,42,16,26,2,106,25639,6571,0.05,
30,small-world,standard_min,150,12,200,399,150,132,18,127,23,16,7,2,125,30688,1616,0.04,
