run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_max,150,12,200,399,150,132,18,24,126,2,124,16,8,0,49742,,1
13,small-world,paranoid_max,150,12,200,399,150,132,18,61,89,1,88,17,44,0,28238,,1
5,small-world,paranoid_max,150,12,200,399,150,132,18,27,123,3,120,15,12,443,46428,,1
12,small-world,paranoid_max,150,12,200,399,150,132,18,54,96,4,92,14,40,1726,26756,,1
9,small-world,paranoid_max,150,12,200,399,150,132,18,28,122,0,122,18,10,0,38681,,1
2,small-world,paranoid_max,150,12,200,399,150,132,18,34,116,1,115,17,17,0,35908,,1
10,small-world,paranoid_max,150,12,200,399,150,132,18,24,126,1,125,17,7,0,48485,,1
4,small-world,paranoid_max,150,12,200,399,150,132,18,18,132,2,130,16,2,0,39142,,1
3,small-world,paranoid_max,150,12,200,399,150,132,18,30,120,2,118,16,14,148,37336,,1
7,small-world,paranoid_max,150,12,200,399,150,132,18,46,104,5,99,13,33,5457,27116,,1
11,small-world,paranoid_max,150,12,200,399,150,132,18,84,66,7,59,11,73,14407,33422,,1
8,small-world,paranoid_max,150,12,200,399,150,132,18,33,117,3,114,15,18,4373,36704,,1
6,small-world,paranoid_max,150,12,200,399,150,132,18,47,103,6,97,12,35,14597,51166,,1
14,small-world,paranoid_max,150,12,200,399,150,132,18,32,118,5,113,13,19,882,32138,,1
20,small-world,paranoid_max,150,12,200,399,150,132,18,38,112,4,108,14,24,4401,42985,,1
15,small-world,paranoid_max,150,12,200,399,150,132,18,19,131,1,130,17,2,0,40445,,1
23,small-world,paranoid_max,150,12,200,399,150,132,18,41,109,4,105,14,27,2564,33652,,1
16,small-world,paranoid_max,150,12,200,399,150,132,18,32,118,1,117,17,15,148,36393,,1
19,small-world,paranoid_max,150,12,200,399,150,132,18,23,127,2,125,16,7,0,43463,,1
22,small-world,paranoid_max,150,12,200,399,150,132,18,23,127,1,126,17,6,0,39003,,1
21,small-world,paranoid_max,150,12,200,399,150,132,18,27,123,1,122,17,10,1295,38828,,1
26,small-world,paranoid_max,150,12,200,399,150,132,18,23,127,3,124,15,8,443,38342,,1
18,small-world,paranoid_max,150,12,200,399,150,132,18,24,126,0,126,18,6,0,36851,,1
17,small-world,paranoid_max,150,12,200,399,150,132,18,58,92,1,91,17,41,1162,31457,,1
24,small-world,paranoid_max,150,12,200,399,150,132,18,26,124,1,123,17,9,0,36907,,1
25,small-world,paranoid_max,150,12,200,399,150,132,18,32,118,3,115,15,17,443,49865,,1
27,small-world,paranoid_max,150,12,200,399,150,132,18,25,125,2,123,16,9,148,30360,,1
28,small-world,paranoid_max,150,12,200,399,150,132,18,18,132,2,130,16,2,148,34600,,1
29,small-world,paranoid_max,150,12,200,399,150,132,18,22,128,1,127,17,5,441,37520,,1
30,small-world,paranoid_max,150,12,200,399,150,132,18,19,131,3,128,15,4,443,39748,,1
