run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_random,150,12,200,399,150,132,18,106,44,15,29,3,103,22192,6956,1,0.14285714285714285
13,small-world,contradictory_random,150,12,200,399,150,132,18,24,126,3,123,15,9,2945,42874,1,0.16666666666666666
2,small-world,contradictory_random,150,12,200,399,150,132,18,99,51,14,37,4,95,19594,8525,1,1
10,small-world,contradictory_random,150,12,200,399,150,132,18,30,120,2,118,16,14,1021,34076,1,1
12,small-world,contradictory_random,150,12,200,399,150,132,18,101,49,15,34,3,98,22627,6698,0.09090909090909091,1
8,small-world,contradictory_random,150,12,200,399,150,132,18,75,75,6,69,12,63,14213,29531,1,1
9,small-world,contradictory_random,150,12,200,399,150,132,18,75,75,11,64,7,68,18222,34083,1,1
3,small-world,contradictory_random,150,12,200,399,150,132,18,56,94,8,86,10,46,13905,28407,1,1
6,small-world,contradictory_random,150,12,200,399,150,132,18,57,93,7,86,11,46,10195,33497,0.1,1
7,small-world,contradictory_random,150,12,200,399,150,132,18,37,113,2,111,16,21,1459,33882,1,1
14,small-world,contradictory_random,150,12,200,399,150,132,18,43,107,3,104,15,28,3624,31819,0.5,1
11,small-world,contradictory_random,150,12,200,399,150,132,18,69,81,9,72,9,60,9608,24217,0.3333333333333333,0.3333333333333333
5,small-world,contradictory_random,150,12,200,399,150,132,18,68,82,8,74,10,58,9663,20317,0.3333333333333333,1
4,small-world,contradictory_random,150,12,200,399,150,132,18,51,99,10,89,8,43,8071,31599,0.16666666666666666,0.5
22,small-world,contradictory_random,150,12,200,399,150,132,18,37,113,6,107,12,25,3002,38372,0.5,0.5
15,small-world,contradictory_random,150,12,200,399,150,132,18,39,111,1,110,17,22,1414,38833,1,1
18,small-world,contradictory_random,150,12,200,399,150,132,18,25,125,4,121,14,11,1289,44501,1,1
16,small-world,contradictory_random,150,12,200,399,150,132,18,119,31,18,13,0,119,23296,2492,1,1
21,small-world,contradictory_random,150,12,200,399,150,132,18,50,100,6,94,12,38,8836,40297,1,0.2
17,small-world,contradictory_random,150,12,200,399,150,132,18,37,113,4,109,14,23,2592,32381,1,1
20,small-world,contradictory_random,150,12,200,399,150,132,18,49,101,4,97,14,35,4956,41983,0.09090909090909091,0.5
26,small-world,contradictory_random,150,12,200,399,150,132,18,104,46,11,35,7,97,18391,8066,1,1
19,small-world,contradictory_random,150,12,200,399,150,132,18,44,106,1,105,17,27,1864,34224,0.5,1
27,small-world,contradictory_random,150,12,200,399,150,132,18,60,90,6,84,12,48,10427,30503,1,1
25,small-world,contradictory_random,150,12,200,399,150,132,18,101,49,14,35,4,97,24895,16733,1,0.25
23,small-world,contradictory_random,150,12,200,399,150,132,18,50,100,4,96,14,36,2478,30712,1,1
28,small-world,contradictory_random,150,12,200,399,150,132,18,35,115,3,112,15,20,1024,35313,1,0.5
24,small-world,contradictory_random,150,12,200,399,150,132,18,62,88,7,81,11,51,13890,27082,1,1
29,small-world,contradictory_random,150,12,200,399,150,132,18,33,117,3,114,15,18,4724,48356,1,1
30,small-world,contradictory_random,150,12,200,399,150,132,18,119,31,15,16,3,116,28759,4635,1,0.16666666666666666
