run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,225,75,30,45,6,219,145850,27168,0.03571428571428571,1
10,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,255,45,34,11,2,253,139254,35190,0.02857142857142857,1
13,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,236,64,24,40,12,224,77690,39544,0.01694915254237288,1
3,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,222,41,27,14,3,219,110878,4164,0.03225806451612903,1
4,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,244,56,26,30,10,234,101504,19364,0.022727272727272728,1
9,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,243,57,32,25,4,239,103279,8901,0.01818181818181818,1
6,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,206,94,21,73,15,191,104412,46765,0.03571428571428571,1
11,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,247,53,33,20,3,244,108863,20074,0.019230769230769232,1
8,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,233,67,31,36,5,228,110678,34813,0.02702702702702703,1
12,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,204,96,27,69,9,195,103829,47095,0.02564102564102564,1
2,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,233,67,32,35,4,229,116100,14141,0.025,1
5,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,121,179,19,160,17,104,59341,138017,0.03125,1
7,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,205,95,25,70,11,194,106702,117063,0.023809523809523808,1
14,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,257,43,29,14,7,250,129868,25705,0.017857142857142856,1
15,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,254,46,32,14,4,250,112115,6196,0.04,1
16,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,249,51,31,20,5,244,132596,25616,0.037037037037037035,1
27,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,248,52,30,22,6,242,100112,15315,0.0196078431372549,1
19,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,244,56,31,25,5,239,119631,62320,0.03225806451612903,1
18,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,234,66,31,35,5,229,149520,28662,0.030303030303030304,1
24,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,169,131,22,109,14,155,88509,106677,0.04,1
22,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,225,75,30,45,6,219,116418,28486,0.041666666666666664,1
26,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,220,80,29,51,7,213,65244,36699,0.037037037037037035,1
23,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,226,74,31,43,5,221,126122,30126,0.04,1
17,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,222,78,27,51,9,213,75110,35246,0.02127659574468085,1
25,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,233,67,32,35,4,229,123744,62665,0.02857142857142857,1
21,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,199,101,24,77,12,187,83650,40126,0.030303030303030304,1
20,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,170,130,22,108,14,156,101110,66548,0.037037037037037035,1
28,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,249,51,33,18,3,246,116511,7422,0.02127659574468085,1
29,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,245,55,32,23,4,241,149549,43173,0.038461538461538464,1
30,small-world,contradictory_std-min_prd-max,300,12,200,399,300,264,36,240,60,30,30,6,234,129556,43021,0.04,1
