run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,57,243,6,237,30,27,7317,191839,1,0.037037037037037035
9,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,90,210,7,203,29,61,7641,155608,1,0.02857142857142857
4,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,145,155,18,137,18,127,72750,80803,1,0.024390243902439025
14,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,56,244,5,239,31,25,13557,184850,1,0.02857142857142857
8,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,70,230,11,219,25,45,11347,186961,1,0.034482758620689655
13,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,123,177,12,165,24,99,20081,159534,1,0.05555555555555555
3,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,140,160,16,144,20,120,34590,115572,1,0.025
11,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,165,135,22,113,14,151,88146,86984,1,0.022222222222222223
6,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,53,247,3,244,33,20,1186,233019,1,0.05
10,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,48,252,9,243,27,21,6150,205395,1,0.023809523809523808
2,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,51,249,9,240,27,24,7354,181017,1,0.02857142857142857
12,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,79,221,11,210,25,54,32243,156102,1,0.03125
7,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,73,227,9,218,27,46,12940,192507,1,0.045454545454545456
5,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,82,218,13,205,23,59,28356,151063,1,0.021739130434782608
16,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,66,234,8,226,28,38,16229,168577,1,0.025
18,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,54,246,4,242,32,22,2076,226007,1,0.03571428571428571
17,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,65,235,11,224,25,40,6820,197740,1,0.03125
15,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,73,227,8,219,28,45,32214,179532,1,0.02564102564102564
27,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,124,176,18,158,18,106,55183,122812,1,0.04
28,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,145,155,20,135,16,129,131362,117046,1,0.05263157894736842
19,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,81,219,8,211,28,53,9161,217044,1,0.034482758620689655
20,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,81,219,10,209,26,55,23039,147855,1,0.018867924528301886
25,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,69,231,8,223,28,41,9055,182811,1,0.04
21,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,72,228,6,222,30,42,12321,194609,1,0.03571428571428571
23,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,54,246,8,238,28,26,5018,223303,1,0.03571428571428571
22,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,78,222,6,216,30,48,9168,199688,1,0.03571428571428571
26,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,119,181,13,168,23,96,38251,129215,1,0.019230769230769232
24,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,42,258,5,253,31,11,1483,225697,1,0.037037037037037035
29,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,83,217,11,206,25,58,24397,157017,1,0.034482758620689655
30,small-world,contradictory_std-max_prd-min,300,12,200,399,300,264,36,79,221,5,216,31,48,7602,204334,1,0.02702702702702703
