run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3536,1,0.1
13,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,7,43,1,42,0,7,272,4303,1,0.16666666666666666
14,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,24,26,1,25,0,24,761,2091,1,0.125
12,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,2940,1,0.06666666666666667
15,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,2739,1,0.047619047619047616
5,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,25,25,1,24,0,25,0,2281,1,0.14285714285714285
9,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,7,43,1,42,0,7,272,3352,1,0.07692307692307693
8,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3566,1,0.058823529411764705
7,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,4048,1,0.1
10,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3965,1,0.09090909090909091
6,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3291,1,0.07142857142857142
2,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,2967,1,0.058823529411764705
3,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,2414,1,0.03333333333333333
11,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,4,46,1,45,0,4,140,3665,1,0.08333333333333333
4,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3409,1,0.07692307692307693
17,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3568,1,0.1111111111111111
16,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,18,32,1,31,0,18,633,1946,1,0.09090909090909091
28,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,6,44,1,43,0,6,226,2890,1,0.0625
19,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3330,1,0.1
20,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,2804,1,0.05263157894736842
21,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3307,1,0.07142857142857142
18,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,2,48,1,47,0,2,48,3740,1,0.1111111111111111
22,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3213,1,0.07142857142857142
30,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3283,1,0.07692307692307693
24,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,24,26,1,25,0,24,780,1783,1,0.09090909090909091
27,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3372,1,0.08333333333333333
23,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,2512,1,0.038461538461538464
25,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3720,1,0.09090909090909091
26,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3882,1,0.08333333333333333
29,small-world,contradictory_std-max_prd-min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,3773,1,0.09090909090909091
