run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_random,50,12,200,399,50,44,6,7,43,0,43,6,1,0,2147,,1
13,small-world,paranoid_random,50,12,200,399,50,44,6,8,42,0,42,6,2,0,2835,,1
14,small-world,paranoid_random,50,12,200,399,50,44,6,8,42,0,42,6,2,48,3931,,0.5
15,small-world,paranoid_random,50,12,200,399,50,44,6,19,31,2,29,4,15,779,2793,,0.14285714285714285
8,small-world,paranoid_random,50,12,200,399,50,44,6,6,44,1,43,5,1,0,3008,,0.5
10,small-world,paranoid_random,50,12,200,399,50,44,6,6,44,2,42,4,2,48,3339,,0.5
3,small-world,paranoid_random,50,12,200,399,50,44,6,8,42,0,42,6,2,0,2726,,1
5,small-world,paranoid_random,50,12,200,399,50,44,6,10,40,1,39,5,5,183,2845,,1
6,small-world,paranoid_random,50,12,200,399,50,44,6,8,42,0,42,6,2,0,3746,,1
9,small-world,paranoid_random,50,12,200,399,50,44,6,11,39,0,39,6,5,0,3328,,1
7,small-world,paranoid_random,50,12,200,399,50,44,6,10,40,2,38,4,6,319,3358,,0.5
16,small-world,paranoid_random,50,12,200,399,50,44,6,8,42,0,42,6,2,0,4048,,1
2,small-world,paranoid_random,50,12,200,399,50,44,6,35,15,1,14,5,30,48,1097,,1
4,small-world,paranoid_random,50,12,200,399,50,44,6,9,41,2,39,4,5,95,2628,,1
11,small-world,paranoid_random,50,12,200,399,50,44,6,9,41,0,41,6,3,0,3385,,1
12,small-world,paranoid_random,50,12,200,399,50,44,6,8,42,0,42,6,2,48,3006,,0.5
24,small-world,paranoid_random,50,12,200,399,50,44,6,11,39,0,39,6,5,0,3037,,1
29,small-world,paranoid_random,50,12,200,399,50,44,6,9,41,0,41,6,3,0,3007,,1
17,small-world,paranoid_random,50,12,200,399,50,44,6,5,45,1,44,5,0,0,3948,,1
18,small-world,paranoid_random,50,12,200,399,50,44,6,8,42,0,42,6,2,0,3098,,1
19,small-world,paranoid_random,50,12,200,399,50,44,6,8,42,0,42,6,2,224,3814,,0.3333333333333333
20,small-world,paranoid_random,50,12,200,399,50,44,6,6,44,1,43,5,1,48,2644,,1
21,small-world,paranoid_random,50,12,200,399,50,44,6,7,43,2,41,4,3,96,2942,,0.5
30,small-world,paranoid_random,50,12,200,399,50,44,6,8,42,0,42,6,2,48,4332,,0.5
23,small-world,paranoid_random,50,12,200,399,50,44,6,19,31,2,29,4,15,95,2258,,1
22,small-world,paranoid_random,50,12,200,399,50,44,6,5,45,2,43,4,1,0,3785,,1
27,small-world,paranoid_random,50,12,200,399,50,44,6,11,39,1,38,5,6,186,3147,,1
25,small-world,paranoid_random,50,12,200,399,50,44,6,6,44,1,43,5,1,48,4002,,0.5
28,small-world,paranoid_random,50,12,200,399,50,44,6,13,37,2,35,4,9,523,3992,,0.5
26,small-world,paranoid_random,50,12,200,399,50,44,6,6,44,1,43,5,1,0,3586,,1
