run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_random,150,50,200,399,150,75,75,77,73,43,30,32,45,30070,11358,1,1
12,small-world,contradictory_random,150,50,200,399,150,75,75,90,60,26,34,49,41,10891,24371,1,1
4,small-world,contradictory_random,150,50,200,399,150,75,75,76,74,46,28,29,47,28462,26678,0.5,1
9,small-world,contradictory_random,150,50,200,399,150,75,75,67,83,24,59,51,16,10881,30312,1,1
7,small-world,contradictory_random,150,50,200,399,150,75,75,82,68,40,28,35,47,23152,16033,1,1
6,small-world,contradictory_random,150,50,200,399,150,75,75,75,75,36,39,39,36,17665,21455,0.5,0.3333333333333333
10,small-world,contradictory_random,150,50,200,399,150,75,75,59,91,53,38,22,37,25217,11643,1,1
3,small-world,contradictory_random,150,50,200,399,150,75,75,67,83,45,38,30,37,24308,17070,0.5,1
2,small-world,contradictory_random,150,50,200,399,150,75,75,88,62,21,41,54,34,8161,18741,0.5,1
13,small-world,contradictory_random,150,50,200,399,150,75,75,88,62,29,33,46,42,20403,30915,1,0.5
11,small-world,contradictory_random,150,50,200,399,150,75,75,72,78,34,44,41,31,17928,20456,1,1
8,small-world,contradictory_random,150,50,200,399,150,75,75,67,83,43,40,32,35,24500,27612,0.5,0.07692307692307693
5,small-world,contradictory_random,150,50,200,399,150,75,75,66,84,33,51,42,24,14524,26043,1,1
22,small-world,contradictory_random,150,50,200,399,150,75,75,75,75,28,47,47,28,12943,21951,1,1
15,small-world,contradictory_random,150,50,200,399,150,75,75,78,72,46,26,29,49,21866,14405,1,1
19,small-world,contradictory_random,150,50,200,399,150,75,75,68,82,38,44,37,31,22722,31791,1,0.25
14,small-world,contradictory_random,150,50,200,399,150,75,75,66,84,33,51,42,24,13387,28611,1,1
18,small-world,contradictory_random,150,50,200,399,150,75,75,77,73,35,38,40,37,14439,25399,1,1
16,small-world,contradictory_random,150,50,200,399,150,75,75,69,81,39,42,36,33,24596,19346,0.25,0.1111111111111111
21,small-world,contradictory_random,150,50,200,399,150,75,75,84,66,48,18,27,57,26260,7811,0.5,1
17,small-world,contradictory_random,150,50,200,399,150,75,75,79,71,34,37,41,38,33172,32974,1,1
20,small-world,contradictory_random,150,50,200,399,150,75,75,70,80,52,28,23,47,28133,8874,1,0.3333333333333333
26,small-world,contradictory_random,150,50,200,399,150,75,75,86,64,23,41,52,34,10764,23762,1,0.25
24,small-world,contradictory_random,150,50,200,399,150,75,75,70,80,29,51,46,24,9251,27394,1,1
23,small-world,contradictory_random,150,50,200,399,150,75,75,78,72,39,33,36,42,24034,23546,1,1
27,small-world,contradictory_random,150,50,200,399,150,75,75,71,79,50,29,25,46,27254,9628,1,0.5
25,small-world,contradictory_random,150,50,200,399,150,75,75,74,76,34,42,41,33,22942,29368,0.5,1
28,small-world,contradictory_random,150,50,200,399,150,75,75,70,80,40,40,35,35,34038,31114,0.25,0.25
30,small-world,contradictory_random,150,50,200,399,150,75,75,87,63,47,16,28,59,37382,13851,0.5,1
29,small-world,contradictory_random,150,50,200,399,150,75,75,74,76,26,50,49,25,8908,27442,1,1
