run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_min,50,50,200,399,50,25,25,25,25,10,15,15,10,970,2339,,0.07692307692307693
13,small-world,paranoid_min,50,50,200,399,50,25,25,23,27,12,15,13,10,1521,1986,,0.1111111111111111
14,small-world,paranoid_min,50,50,200,399,50,25,25,23,27,12,15,13,10,1686,1300,,0.06666666666666667
6,small-world,paranoid_min,50,50,200,399,50,25,25,28,22,13,9,12,16,1442,1299,,0.08333333333333333
10,small-world,paranoid_min,50,50,200,399,50,25,25,27,23,14,9,11,16,1537,1153,,0.09090909090909091
11,small-world,paranoid_min,50,50,200,399,50,25,25,29,21,9,12,16,13,1283,1636,,0.09090909090909091
12,small-world,paranoid_min,50,50,200,399,50,25,25,22,28,7,21,18,4,331,2577,,0.058823529411764705
5,small-world,paranoid_min,50,50,200,399,50,25,25,26,24,8,16,17,9,556,2514,,0.07692307692307693
15,small-world,paranoid_min,50,50,200,399,50,25,25,20,30,6,24,19,1,276,2784,,0.0625
4,small-world,paranoid_min,50,50,200,399,50,25,25,32,18,12,6,13,19,1702,1457,,0.1111111111111111
3,small-world,paranoid_min,50,50,200,399,50,25,25,22,28,7,21,18,4,670,3009,,0.14285714285714285
9,small-world,paranoid_min,50,50,200,399,50,25,25,25,25,11,14,14,11,1380,1493,,0.07692307692307693
8,small-world,paranoid_min,50,50,200,399,50,25,25,23,27,10,17,15,8,1167,2180,,0.07692307692307693
7,small-world,paranoid_min,50,50,200,399,50,25,25,23,27,9,18,16,7,499,2163,,0.08333333333333333
2,small-world,paranoid_min,50,50,200,399,50,25,25,30,20,3,17,22,8,95,1920,,0.05263157894736842
20,small-world,paranoid_min,50,50,200,399,50,25,25,25,25,7,18,18,7,237,2728,,0.07692307692307693
16,small-world,paranoid_min,50,50,200,399,50,25,25,27,23,5,18,20,7,373,1966,,0.047619047619047616
28,small-world,paranoid_min,50,50,200,399,50,25,25,26,24,6,18,19,7,500,2377,,0.07692307692307693
18,small-world,paranoid_min,50,50,200,399,50,25,25,26,24,14,10,11,15,1620,1130,,0.08333333333333333
17,small-world,paranoid_min,50,50,200,399,50,25,25,26,24,11,13,14,12,1202,1942,,0.07692307692307693
30,small-world,paranoid_min,50,50,200,399,50,25,25,25,25,9,16,16,9,901,2819,,0.1111111111111111
21,small-world,paranoid_min,50,50,200,399,50,25,25,27,23,1,22,24,3,0,3373,,0.09090909090909091
19,small-world,paranoid_min,50,50,200,399,50,25,25,21,29,10,19,15,6,839,2467,,0.09090909090909091
22,small-world,paranoid_min,50,50,200,399,50,25,25,32,18,10,8,15,17,1607,1278,,0.07692307692307693
26,small-world,paranoid_min,50,50,200,399,50,25,25,33,17,8,9,17,16,1454,1269,,0.05263157894736842
27,small-world,paranoid_min,50,50,200,399,50,25,25,32,18,8,10,17,15,566,1313,,0.0625
24,small-world,paranoid_min,50,50,200,399,50,25,25,26,24,9,15,16,10,811,1809,,0.0625
29,small-world,paranoid_min,50,50,200,399,50,25,25,22,28,9,19,16,6,657,2289,,0.05555555555555555
23,small-world,paranoid_min,50,50,200,399,50,25,25,19,31,7,24,18,1,411,3347,,0.1111111111111111
25,small-world,paranoid_min,50,50,200,399,50,25,25,25,25,8,17,17,8,712,2622,,0.058823529411764705
