run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_max,300,3,200,399,300,291,9,275,25,6,19,3,272,47697,10800,1,
13,small-world,standard_max,300,3,200,399,300,291,9,286,14,9,5,0,286,44291,3228,1,
11,small-world,standard_max,300,3,200,399,300,291,9,274,26,8,18,1,273,72156,7341,1,
2,small-world,standard_max,300,3,200,399,300,291,9,248,52,6,46,3,245,58408,55192,1,
5,small-world,standard_max,300,3,200,399,300,291,9,290,10,9,1,0,290,38008,298,1,
9,small-world,standard_max,300,3,200,399,300,291,9,288,12,7,5,2,286,34157,1191,1,
6,small-world,standard_max,300,3,200,399,300,291,9,284,16,9,7,0,284,63602,2380,1,
14,small-world,standard_max,300,3,200,399,300,291,9,291,9,8,1,1,290,46226,298,1,
10,small-world,standard_max,300,3,200,399,300,291,9,277,23,9,14,0,277,61995,6503,1,
3,small-world,standard_max,300,3,200,399,300,291,9,284,16,9,7,0,284,59882,3266,1,
12,small-world,standard_max,300,3,200,399,300,291,9,279,21,9,12,0,279,99306,7363,1,
7,small-world,standard_max,300,3,200,399,300,291,9,184,116,6,110,3,181,42655,94848,1,
4,small-world,standard_max,300,3,200,399,300,291,9,232,68,7,61,2,230,71201,35487,1,
8,small-world,standard_max,300,3,200,399,300,291,9,276,24,9,15,0,276,80048,7654,1,
16,small-world,standard_max,300,3,200,399,300,291,9,261,39,5,34,4,257,16021,19558,1,
15,small-world,standard_max,300,3,200,399,300,291,9,282,18,9,9,0,282,74519,2674,1,
17,small-world,standard_max,300,3,200,399,300,291,9,291,9,9,0,0,291,52197,0,1,
20,small-world,standard_max,300,3,200,399,300,291,9,289,11,8,3,1,288,62444,1190,1,
18,small-world,standard_max,300,3,200,399,300,291,9,193,107,7,100,2,191,53007,78480,1,
19,small-world,standard_max,300,3,200,399,300,291,9,211,89,9,80,0,211,77329,48778,1,
22,small-world,standard_max,300,3,200,399,300,291,9,290,10,7,3,2,288,42270,893,1,
26,small-world,standard_max,300,3,200,399,300,291,9,289,11,9,2,0,289,38009,596,1,
30,small-world,standard_max,300,3,200,399,300,291,9,292,8,8,0,1,291,48889,0,1,
21,small-world,standard_max,300,3,200,399,300,291,9,290,10,9,1,0,290,62088,298,1,
25,small-world,standard_max,300,3,200,399,300,291,9,240,60,7,53,2,238,57691,41702,1,
23,small-world,standard_max,300,3,200,399,300,291,9,287,13,8,5,1,286,73594,2076,1,
24,small-world,standard_max,300,3,200,399,300,291,9,272,28,8,20,1,271,72676,8802,1,
28,small-world,standard_max,300,3,200,399,300,291,9,290,10,7,3,2,288,54893,893,1,
29,small-world,standard_max,300,3,200,399,300,291,9,289,11,9,2,0,289,46095,596,1,
27,small-world,standard_max,300,3,200,399,300,291,9,268,32,7,25,2,266,70201,11985,1,
