run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,25,25,15,10,10,15,1912,1457,0.0625,1
13,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,23,27,18,9,7,16,2235,1639,0.07142857142857142,1
9,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,21,29,14,15,11,10,1441,1946,0.08333333333333333,1
4,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,30,20,15,5,10,20,2981,695,0.08333333333333333,1
5,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,30,20,13,7,12,18,2073,1617,0.08333333333333333,1
6,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,24,26,17,9,8,16,2858,634,0.09090909090909091,1
11,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,29,21,13,8,12,17,1861,1463,0.1111111111111111,1
12,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,29,21,17,4,8,21,2546,814,0.1,1
10,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,30,20,15,5,10,20,1983,1098,0.08333333333333333,1
7,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,26,24,15,9,10,16,2097,1369,0.09090909090909091,1
2,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,29,21,16,5,9,20,2226,932,0.06666666666666667,1
3,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,24,26,20,6,5,19,2292,995,0.05263157894736842,1
8,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,26,24,14,10,11,15,2318,1547,0.1111111111111111,1
14,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,24,26,14,12,11,13,1814,1720,0.08333333333333333,1
15,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,26,24,16,8,9,17,3009,1327,0.09090909090909091,1
26,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,34,16,15,1,10,24,1761,142,0.06666666666666667,1
17,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,27,23,12,11,13,14,1188,1441,0.058823529411764705,1
18,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,30,20,15,5,10,20,2162,896,0.06666666666666667,1
16,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,26,24,13,11,12,14,1263,1307,0.05555555555555555,1
21,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,25,25,18,7,7,18,2212,702,0.07142857142857142,1
22,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,29,21,12,9,13,16,2210,1740,0.09090909090909091,1
23,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,29,21,11,10,14,15,1328,1759,0.08333333333333333,1
28,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,26,24,17,7,8,18,2212,818,0.07692307692307693,1
25,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,26,24,19,5,6,20,1553,898,0.05,1
19,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,26,24,13,11,12,14,2646,1799,0.125,1
20,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,15,35,13,22,12,3,602,3123,0.1,1
24,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,25,25,13,12,12,13,1825,1552,0.125,1
27,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,27,23,17,6,8,19,1846,1539,0.045454545454545456,1
29,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,27,23,16,7,9,18,1981,565,0.07142857142857142,1
30,small-world,contradictory_std-min_prd-max,50,50,200,399,50,25,25,20,30,18,12,7,13,1837,1267,0.07142857142857142,1
