run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_max,300,12,200,399,300,264,36,234,66,30,36,6,228,114581,18447,1,
13,small-world,standard_max,300,12,200,399,300,264,36,243,57,34,23,2,241,118457,9775,1,
2,small-world,standard_max,300,12,200,399,300,264,36,249,51,29,22,7,242,127669,11219,1,
4,small-world,standard_max,300,12,200,399,300,264,36,243,57,31,26,5,238,124516,10681,1,
5,small-world,standard_max,300,12,200,399,300,264,36,242,58,30,28,6,236,121306,12699,1,
11,small-world,standard_max,300,12,200,399,300,264,36,157,143,16,127,20,137,49992,97464,1,
7,small-world,standard_max,300,12,200,399,300,264,36,240,60,31,29,5,235,120575,20607,1,
10,small-world,standard_max,300,12,200,399,300,264,36,250,50,34,16,2,248,110723,5352,1,
8,small-world,standard_max,300,12,200,399,300,264,36,149,151,17,134,19,130,41426,128302,1,
6,small-world,standard_max,300,12,200,399,300,264,36,221,79,32,47,4,217,139483,26103,1,
9,small-world,standard_max,300,12,200,399,300,264,36,156,144,21,123,15,141,82745,102766,1,
14,small-world,standard_max,300,12,200,399,300,264,36,253,47,33,14,3,250,127661,5935,1,
12,small-world,standard_max,300,12,200,399,300,264,36,238,62,29,33,7,231,123694,19002,1,
3,small-world,standard_max,300,12,200,399,300,264,36,227,73,26,47,10,217,121685,24814,1,
24,small-world,standard_max,300,12,200,399,300,264,36,255,45,32,13,4,251,151882,5895,1,
15,small-world,standard_max,300,12,200,399,300,264,36,253,47,31,16,5,248,146884,6538,1,
17,small-world,standard_max,300,12,200,399,300,264,36,235,65,32,33,4,231,125115,13456,1,
16,small-world,standard_max,300,12,200,399,300,264,36,223,77,30,47,6,217,90527,25696,1,
19,small-world,standard_max,300,12,200,399,300,264,36,259,41,30,11,6,253,89714,4166,1,
21,small-world,standard_max,300,12,200,399,300,264,36,250,50,32,18,4,246,123457,8296,1,
18,small-world,standard_max,300,12,200,399,300,264,36,92,208,9,199,27,65,31424,136344,1,
23,small-world,standard_max,300,12,200,399,300,264,36,222,78,30,48,6,216,118383,30200,1,
27,small-world,standard_max,300,12,200,399,300,264,36,234,66,25,41,11,223,92249,24833,1,
25,small-world,standard_max,300,12,200,399,300,264,36,248,52,29,23,7,241,114541,15122,1,
22,small-world,standard_max,300,12,200,399,300,264,36,217,83,28,55,8,209,91055,36706,1,
20,small-world,standard_max,300,12,200,399,300,264,36,73,227,9,218,27,46,16810,189351,1,
26,small-world,standard_max,300,12,200,399,300,264,36,245,55,29,26,7,238,108183,16551,1,
28,small-world,standard_max,300,12,200,399,300,264,36,248,52,28,24,8,240,81713,17093,1,
30,small-world,standard_max,300,12,200,399,300,264,36,256,44,31,13,5,251,149439,5317,1,
29,small-world,standard_max,300,12,200,399,300,264,36,237,63,33,30,3,234,138700,14555,1,
