run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
3,small-world,standard_max,50,3,200,399,50,49,1,50,0,0,0,1,49,0,0,1,
1,small-world,standard_max,50,3,200,399,50,49,1,43,7,1,6,0,43,766,502,1,
14,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,394,0,1,
15,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,693,0,1,
2,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,1,
5,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,993,0,1,
6,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,1,
13,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,429,0,1,
8,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,95,0,1,
16,small-world,standard_max,50,3,200,399,50,49,1,48,2,1,1,0,48,140,48,1,
7,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,1,
9,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,1,
12,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,720,0,1,
11,small-world,standard_max,50,3,200,399,50,49,1,47,3,1,2,0,47,629,95,1,
10,small-world,standard_max,50,3,200,399,50,49,1,43,7,1,6,0,43,554,459,1,
17,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,959,0,1,
22,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,861,0,1,
4,small-world,standard_max,50,3,200,399,50,49,1,21,29,0,29,1,20,0,2644,1,
20,small-world,standard_max,50,3,200,399,50,49,1,50,0,0,0,1,49,0,0,1,
19,small-world,standard_max,50,3,200,399,50,49,1,50,0,0,0,1,49,0,0,1,
18,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,451,0,1,
29,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,141,0,1,
28,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,185,0,1,
23,small-world,standard_max,50,3,200,399,50,49,1,50,0,0,0,1,49,0,0,1,
21,small-world,standard_max,50,3,200,399,50,49,1,48,2,1,1,0,48,140,48,1,
24,small-world,standard_max,50,3,200,399,50,49,1,48,2,1,1,0,48,140,48,1,
26,small-world,standard_max,50,3,200,399,50,49,1,48,2,1,1,0,48,185,48,1,
27,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,467,0,1,
30,small-world,standard_max,50,3,200,399,50,49,1,49,1,1,0,0,49,48,0,1,
25,small-world,standard_max,50,3,200,399,50,49,1,45,5,1,4,0,45,916,278,1,
