run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_max,50,12,200,399,50,44,6,7,43,1,42,5,2,0,3221,,1
13,small-world,paranoid_max,50,12,200,399,50,44,6,6,44,1,43,5,1,0,3768,,1
14,small-world,paranoid_max,50,12,200,399,50,44,6,17,33,0,33,6,11,0,3044,,1
11,small-world,paranoid_max,50,12,200,399,50,44,6,21,29,1,28,5,16,48,1746,,1
15,small-world,paranoid_max,50,12,200,399,50,44,6,7,43,2,41,4,3,140,4047,,1
8,small-world,paranoid_max,50,12,200,399,50,44,6,6,44,0,44,6,0,0,3261,,1
5,small-world,paranoid_max,50,12,200,399,50,44,6,7,43,0,43,6,1,0,3353,,1
7,small-world,paranoid_max,50,12,200,399,50,44,6,6,44,1,43,5,1,428,3845,,1
12,small-world,paranoid_max,50,12,200,399,50,44,6,10,40,0,40,6,4,0,3774,,1
6,small-world,paranoid_max,50,12,200,399,50,44,6,7,43,0,43,6,1,0,3357,,1
3,small-world,paranoid_max,50,12,200,399,50,44,6,6,44,0,44,6,0,0,4042,,1
4,small-world,paranoid_max,50,12,200,399,50,44,6,6,44,0,44,6,0,0,2408,,1
2,small-world,paranoid_max,50,12,200,399,50,44,6,4,46,2,44,4,0,0,3906,,1
9,small-world,paranoid_max,50,12,200,399,50,44,6,8,42,0,42,6,2,0,2753,,1
10,small-world,paranoid_max,50,12,200,399,50,44,6,9,41,1,40,5,4,95,3241,,1
17,small-world,paranoid_max,50,12,200,399,50,44,6,8,42,0,42,6,2,0,4357,,1
28,small-world,paranoid_max,50,12,200,399,50,44,6,11,39,1,38,5,6,0,2566,,1
16,small-world,paranoid_max,50,12,200,399,50,44,6,28,22,3,19,3,25,1535,1302,,1
29,small-world,paranoid_max,50,12,200,399,50,44,6,7,43,2,41,4,3,272,3129,,1
20,small-world,paranoid_max,50,12,200,399,50,44,6,8,42,0,42,6,2,0,3575,,1
18,small-world,paranoid_max,50,12,200,399,50,44,6,40,10,4,6,2,38,1696,331,,1
19,small-world,paranoid_max,50,12,200,399,50,44,6,5,45,2,43,4,1,48,3508,,1
22,small-world,paranoid_max,50,12,200,399,50,44,6,8,42,0,42,6,2,0,3267,,1
21,small-world,paranoid_max,50,12,200,399,50,44,6,31,19,3,16,3,28,1418,1454,,1
23,small-world,paranoid_max,50,12,200,399,50,44,6,13,37,1,36,5,8,460,3537,,1
25,small-world,paranoid_max,50,12,200,399,50,44,6,6,44,2,42,4,2,141,3046,,1
26,small-world,paranoid_max,50,12,200,399,50,44,6,7,43,1,42,5,2,0,5012,,1
27,small-world,paranoid_max,50,12,200,399,50,44,6,5,45,1,44,5,0,0,4407,,1
24,small-world,paranoid_max,50,12,200,399,50,44,6,5,45,2,43,4,1,48,3404,,1
30,small-world,paranoid_max,50,12,200,399,50,44,6,7,43,1,42,5,2,141,3821,,1
