run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_min,150,50,200,399,150,75,75,76,74,27,47,48,28,11168,27249,,0.047619047619047616
13,small-world,paranoid_min,150,50,200,399,150,75,75,72,78,30,48,45,27,8948,21424,,0.03225806451612903
11,small-world,paranoid_min,150,50,200,399,150,75,75,68,82,18,64,57,11,4091,38790,,0.03571428571428571
9,small-world,paranoid_min,150,50,200,399,150,75,75,74,76,32,44,43,31,22857,35987,,0.05555555555555555
12,small-world,paranoid_min,150,50,200,399,150,75,75,76,74,19,55,56,20,4679,32124,,0.041666666666666664
7,small-world,paranoid_min,150,50,200,399,150,75,75,71,79,32,47,43,28,13358,26632,,0.05263157894736842
3,small-world,paranoid_min,150,50,200,399,150,75,75,68,82,35,47,40,28,16494,22123,,0.037037037037037035
4,small-world,paranoid_min,150,50,200,399,150,75,75,80,70,31,39,44,36,15488,20172,,0.045454545454545456
14,small-world,paranoid_min,150,50,200,399,150,75,75,79,71,37,34,38,41,17996,16085,,0.027777777777777776
10,small-world,paranoid_min,150,50,200,399,150,75,75,78,72,34,38,41,37,17351,19883,,0.045454545454545456
6,small-world,paranoid_min,150,50,200,399,150,75,75,72,78,27,51,48,24,8764,26198,,0.038461538461538464
5,small-world,paranoid_min,150,50,200,399,150,75,75,67,83,34,49,41,26,11361,38708,,0.045454545454545456
8,small-world,paranoid_min,150,50,200,399,150,75,75,70,80,27,53,48,22,12480,21640,,0.03225806451612903
2,small-world,paranoid_min,150,50,200,399,150,75,75,71,79,41,38,34,37,29245,22134,,0.05555555555555555
21,small-world,paranoid_min,150,50,200,399,150,75,75,67,83,37,46,38,29,13967,21764,,0.047619047619047616
15,small-world,paranoid_min,150,50,200,399,150,75,75,73,77,44,33,31,42,21771,14916,,0.05
18,small-world,paranoid_min,150,50,200,399,150,75,75,74,76,33,43,42,32,13012,18117,,0.02564102564102564
17,small-world,paranoid_min,150,50,200,399,150,75,75,76,74,37,37,38,38,20477,22525,,0.05263157894736842
16,small-world,paranoid_min,150,50,200,399,150,75,75,82,68,28,40,47,35,12688,28357,,0.058823529411764705
24,small-world,paranoid_min,150,50,200,399,150,75,75,74,76,27,49,48,26,8011,26074,,0.04
23,small-world,paranoid_min,150,50,200,399,150,75,75,69,81,38,43,37,32,21082,17901,,0.038461538461538464
27,small-world,paranoid_min,150,50,200,399,150,75,75,87,63,35,28,40,47,30100,14780,,0.047619047619047616
20,small-world,paranoid_min,150,50,200,399,150,75,75,79,71,16,55,59,20,4507,33368,,0.02857142857142857
19,small-world,paranoid_min,150,50,200,399,150,75,75,65,85,36,49,39,26,24506,28516,,0.0625
25,small-world,paranoid_min,150,50,200,399,150,75,75,76,74,38,36,37,39,28833,15885,,0.07142857142857142
26,small-world,paranoid_min,150,50,200,399,150,75,75,67,83,29,54,46,21,11496,26549,,0.037037037037037035
22,small-world,paranoid_min,150,50,200,399,150,75,75,69,81,29,52,46,23,13128,25982,,0.03225806451612903
30,small-world,paranoid_min,150,50,200,399,150,75,75,76,74,28,46,47,29,13514,28675,,0.037037037037037035
28,small-world,paranoid_min,150,50,200,399,150,75,75,75,75,19,56,56,19,7321,24102,,0.023255813953488372
29,small-world,paranoid_min,150,50,200,399,150,75,75,77,73,47,26,28,49,24050,14484,,0.041666666666666664
