run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,contradictory_random,300,3,200,399,300,291,9,285,15,8,7,1,284,28287,3255,0.09090909090909091,0.5
13,small-world,contradictory_random,300,3,200,399,300,291,9,67,233,1,232,8,59,11329,147029,1,0.1
6,small-world,contradictory_random,300,3,200,399,300,291,9,275,25,7,18,2,273,72212,30860,1,0.14285714285714285
10,small-world,contradictory_random,300,3,200,399,300,291,9,281,19,8,11,1,280,34455,4415,1,1
4,small-world,contradictory_random,300,3,200,399,300,291,9,290,10,8,2,1,289,72828,6934,0.5,1
12,small-world,contradictory_random,300,3,200,399,300,291,9,281,19,9,10,0,281,76510,33665,0.1111111111111111,1
5,small-world,contradictory_random,300,3,200,399,300,291,9,202,98,2,96,7,195,16263,71989,1,0.3333333333333333
7,small-world,contradictory_random,300,3,200,399,300,291,9,133,167,5,162,4,129,48351,149471,0.5,0.25
11,small-world,contradictory_random,300,3,200,399,300,291,9,126,174,3,171,6,120,31812,116294,0.16666666666666666,0.16666666666666666
14,small-world,contradictory_random,300,3,200,399,300,291,9,279,21,8,13,1,278,62833,4732,1,1
9,small-world,contradictory_random,300,3,200,399,300,291,9,185,115,8,107,1,184,62594,89329,1,0.5
2,small-world,contradictory_random,300,3,200,399,300,291,9,42,258,4,254,5,37,10911,162258,1,0.125
8,small-world,contradictory_random,300,3,200,399,300,291,9,12,288,0,288,9,3,298,227481,1,1
3,small-world,contradictory_random,300,3,200,399,300,291,9,55,245,2,243,7,48,13139,192101,1,0.3333333333333333
22,small-world,contradictory_random,300,3,200,399,300,291,9,290,10,7,3,2,288,19681,1192,1,1
18,small-world,contradictory_random,300,3,200,399,300,291,9,259,41,8,33,1,258,87280,37949,1,1
16,small-world,contradictory_random,300,3,200,399,300,291,9,160,140,6,134,3,157,72045,95122,0.5,1
17,small-world,contradictory_random,300,3,200,399,300,291,9,290,10,9,1,0,290,74229,18463,0.1111111111111111,1
15,small-world,contradictory_random,300,3,200,399,300,291,9,10,290,1,289,8,2,0,235702,1,1
21,small-world,contradictory_random,300,3,200,399,300,291,9,286,14,9,5,0,286,59875,2083,0.5,1
19,small-world,contradictory_random,300,3,200,399,300,291,9,187,113,5,108,4,183,22055,84153,0.5,0.3333333333333333
20,small-world,contradictory_random,300,3,200,399,300,291,9,89,211,0,211,9,80,18030,170751,1,1
27,small-world,contradictory_random,300,3,200,399,300,291,9,281,19,7,12,2,279,75026,6499,1,0.25
23,small-world,contradictory_random,300,3,200,399,300,291,9,264,36,7,29,2,262,84384,51123,1,0.3333333333333333
24,small-world,contradictory_random,300,3,200,399,300,291,9,237,63,4,59,5,232,44242,39744,1,1
28,small-world,contradictory_random,300,3,200,399,300,291,9,286,14,8,6,1,285,78088,8792,1,1
25,small-world,contradictory_random,300,3,200,399,300,291,9,11,289,0,289,9,2,0,192720,1,1
26,small-world,contradictory_random,300,3,200,399,300,291,9,258,42,7,35,2,256,83037,44467,1,1
29,small-world,contradictory_random,300,3,200,399,300,291,9,274,26,7,19,2,272,57402,14928,1,0.25
30,small-world,contradictory_random,300,3,200,399,300,291,9,143,157,5,152,4,139,46030,112223,1,1
