run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_random,300,3,200,399,300,291,9,131,169,1,168,8,123,12264,132229,0.5,
6,small-world,standard_random,300,3,200,399,300,291,9,284,16,8,8,1,283,58965,2377,0.5,
7,small-world,standard_random,300,3,200,399,300,291,9,291,9,9,0,0,291,52383,0,1,
13,small-world,standard_random,300,3,200,399,300,291,9,289,11,9,2,0,289,18725,892,1,
10,small-world,standard_random,300,3,200,399,300,291,9,285,15,9,6,0,285,28396,1785,0.5,
4,small-world,standard_random,300,3,200,399,300,291,9,291,9,8,1,1,290,57067,298,1,
9,small-world,standard_random,300,3,200,399,300,291,9,287,13,8,5,1,286,61285,2365,0.3333333333333333,
11,small-world,standard_random,300,3,200,399,300,291,9,290,10,8,2,1,289,75210,596,1,
5,small-world,standard_random,300,3,200,399,300,291,9,287,13,7,6,2,285,55019,2667,1,
3,small-world,standard_random,300,3,200,399,300,291,9,285,15,7,8,2,283,61904,20903,0.5,
2,small-world,standard_random,300,3,200,399,300,291,9,245,55,9,46,0,245,79450,48437,1,
12,small-world,standard_random,300,3,200,399,300,291,9,279,21,8,13,1,278,76591,6484,0.3333333333333333,
8,small-world,standard_random,300,3,200,399,300,291,9,271,29,8,21,1,270,33471,11062,1,
16,small-world,standard_random,300,3,200,399,300,291,9,242,58,9,49,0,242,52033,25241,0.5,
14,small-world,standard_random,300,3,200,399,300,291,9,276,24,9,15,0,276,71437,7092,0.16666666666666666,
17,small-world,standard_random,300,3,200,399,300,291,9,284,16,8,8,1,283,63499,3260,1,
15,small-world,standard_random,300,3,200,399,300,291,9,264,36,9,27,0,264,82309,11211,1,
26,small-world,standard_random,300,3,200,399,300,291,9,279,21,9,12,0,279,71189,4717,1,
27,small-world,standard_random,300,3,200,399,300,291,9,293,7,7,0,2,291,68512,0,1,
19,small-world,standard_random,300,3,200,399,300,291,9,287,13,8,5,1,286,51825,1488,1,
21,small-world,standard_random,300,3,200,399,300,291,9,291,9,8,1,1,290,41985,298,0.07692307692307693,
18,small-world,standard_random,300,3,200,399,300,291,9,288,12,7,5,2,286,81683,2078,0.5,
23,small-world,standard_random,300,3,200,399,300,291,9,281,19,9,10,0,281,52107,3553,0.5,
28,small-world,standard_random,300,3,200,399,300,291,9,234,66,8,58,1,233,64855,31912,0.08333333333333333,
20,small-world,standard_random,300,3,200,399,300,291,9,273,27,9,18,0,273,66604,12258,0.5,
24,small-world,standard_random,300,3,200,399,300,291,9,290,10,8,2,1,289,87996,892,1,
22,small-world,standard_random,300,3,200,399,300,291,9,166,134,4,130,5,161,104186,110610,1,
29,small-world,standard_random,300,3,200,399,300,291,9,268,32,9,23,0,268,55123,13991,1,
25,small-world,standard_random,300,3,200,399,300,291,9,259,41,9,32,0,259,115497,14633,1,
30,small-world,standard_random,300,3,200,399,300,291,9,290,10,9,1,0,290,51370,2050,0.3333333333333333,
