run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_max,300,50,200,399,300,150,150,142,158,74,84,76,66,116058,129550,1,
13,small-world,standard_max,300,50,200,399,300,150,150,160,140,88,52,62,98,149282,56893,1,
6,small-world,standard_max,300,50,200,399,300,150,150,160,140,82,58,68,92,135997,81617,1,
9,small-world,standard_max,300,50,200,399,300,150,150,136,164,88,76,62,74,141346,68641,1,
7,small-world,standard_max,300,50,200,399,300,150,150,159,141,76,65,74,85,89629,91784,1,
5,small-world,standard_max,300,50,200,399,300,150,150,157,143,86,57,64,93,133148,58579,1,
11,small-world,standard_max,300,50,200,399,300,150,150,149,151,86,65,64,85,135762,87725,1,
12,small-world,standard_max,300,50,200,399,300,150,150,154,146,90,56,60,94,139161,81057,1,
10,small-world,standard_max,300,50,200,399,300,150,150,153,147,82,65,68,85,119644,70382,1,
2,small-world,standard_max,300,50,200,399,300,150,150,154,146,70,76,80,74,117415,112138,1,
8,small-world,standard_max,300,50,200,399,300,150,150,139,161,84,77,66,73,149557,91701,1,
3,small-world,standard_max,300,50,200,399,300,150,150,167,133,75,58,75,92,83136,62288,1,
4,small-world,standard_max,300,50,200,399,300,150,150,146,154,56,98,94,52,58324,160266,1,
14,small-world,standard_max,300,50,200,399,300,150,150,152,148,105,43,45,107,174199,41983,1,
15,small-world,standard_max,300,50,200,399,300,150,150,138,162,74,88,76,62,73071,133033,1,
16,small-world,standard_max,300,50,200,399,300,150,150,157,143,80,63,70,87,100476,105641,1,
26,small-world,standard_max,300,50,200,399,300,150,150,149,151,87,64,63,86,113006,96405,1,
17,small-world,standard_max,300,50,200,399,300,150,150,153,147,62,85,88,65,75964,135491,1,
18,small-world,standard_max,300,50,200,399,300,150,150,146,154,93,61,57,89,102194,44280,1,
20,small-world,standard_max,300,50,200,399,300,150,150,146,154,93,61,57,89,147057,53201,1,
22,small-world,standard_max,300,50,200,399,300,150,150,141,159,94,65,56,85,128796,60979,1,
23,small-world,standard_max,300,50,200,399,300,150,150,148,152,72,80,78,70,82659,104892,1,
27,small-world,standard_max,300,50,200,399,300,150,150,166,134,79,55,71,95,117824,90637,1,
19,small-world,standard_max,300,50,200,399,300,150,150,138,162,108,54,42,96,141139,53967,1,
24,small-world,standard_max,300,50,200,399,300,150,150,176,124,71,53,79,97,98535,85200,1,
21,small-world,standard_max,300,50,200,399,300,150,150,152,148,84,64,66,86,120991,78773,1,
25,small-world,standard_max,300,50,200,399,300,150,150,148,152,76,76,74,74,132926,86741,1,
28,small-world,standard_max,300,50,200,399,300,150,150,153,147,79,68,71,82,115449,86322,1,
29,small-world,standard_max,300,50,200,399,300,150,150,161,139,79,60,71,90,133105,71354,1,
30,small-world,standard_max,300,50,200,399,300,150,150,139,161,77,84,73,66,146876,104167,1,
