run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_min,50,12,200,399,50,44,6,32,18,6,12,0,32,1177,1043,0.05555555555555555,
13,small-world,standard_min,50,12,200,399,50,44,6,42,8,6,2,0,42,1715,95,0.09090909090909091,
5,small-world,standard_min,50,12,200,399,50,44,6,43,7,6,1,0,43,1144,48,0.08333333333333333,
14,small-world,standard_min,50,12,200,399,50,44,6,25,25,3,22,3,22,792,2114,0.0625,
8,small-world,standard_min,50,12,200,399,50,44,6,46,4,4,0,2,44,1297,0,0.09090909090909091,
12,small-world,standard_min,50,12,200,399,50,44,6,44,6,6,0,0,44,1969,0,0.058823529411764705,
11,small-world,standard_min,50,12,200,399,50,44,6,41,9,6,3,0,41,1634,143,0.07692307692307693,
4,small-world,standard_min,50,12,200,399,50,44,6,45,5,5,0,1,44,1479,0,0.09090909090909091,
3,small-world,standard_min,50,12,200,399,50,44,6,45,5,5,0,1,44,1173,0,0.1111111111111111,
2,small-world,standard_min,50,12,200,399,50,44,6,44,6,5,1,1,43,1634,48,0.05263157894736842,
9,small-world,standard_min,50,12,200,399,50,44,6,42,8,5,3,1,41,1653,188,0.05555555555555555,
6,small-world,standard_min,50,12,200,399,50,44,6,31,19,4,15,2,29,1340,1630,0.09090909090909091,
10,small-world,standard_min,50,12,200,399,50,44,6,42,8,6,2,0,42,1884,96,0.07142857142857142,
16,small-world,standard_min,50,12,200,399,50,44,6,36,14,6,8,0,36,1885,368,0.05,
7,small-world,standard_min,50,12,200,399,50,44,6,45,5,5,0,1,44,933,0,0.09090909090909091,
15,small-world,standard_min,50,12,200,399,50,44,6,43,7,5,2,1,42,1719,95,0.05263157894736842,
26,small-world,standard_min,50,12,200,399,50,44,6,42,8,6,2,0,42,2110,142,0.1,
17,small-world,standard_min,50,12,200,399,50,44,6,39,11,6,5,0,39,1588,467,0.07142857142857142,
20,small-world,standard_min,50,12,200,399,50,44,6,44,6,5,1,1,43,1676,95,0.09090909090909091,
29,small-world,standard_min,50,12,200,399,50,44,6,41,9,5,4,1,40,2070,189,0.16666666666666666,
28,small-world,standard_min,50,12,200,399,50,44,6,43,7,5,2,1,42,1615,96,0.1,
19,small-world,standard_min,50,12,200,399,50,44,6,42,8,6,2,0,42,1965,280,0.07692307692307693,
18,small-world,standard_min,50,12,200,399,50,44,6,40,10,5,5,1,39,2170,325,0.06666666666666667,
22,small-world,standard_min,50,12,200,399,50,44,6,42,8,6,2,0,42,1481,95,0.043478260869565216,
21,small-world,standard_min,50,12,200,399,50,44,6,43,7,6,1,0,43,1315,48,0.07692307692307693,
25,small-world,standard_min,50,12,200,399,50,44,6,43,7,4,3,2,41,1667,95,0.125,
23,small-world,standard_min,50,12,200,399,50,44,6,39,11,6,5,0,39,2528,238,0.1,
24,small-world,standard_min,50,12,200,399,50,44,6,44,6,6,0,0,44,1194,0,0.08333333333333333,
27,small-world,standard_min,50,12,200,399,50,44,6,43,7,5,2,1,42,1451,141,0.05,
30,small-world,standard_min,50,12,200,399,50,44,6,41,9,6,3,0,41,2049,143,0.07142857142857142,
