run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,standard_min,300,12,200,399,300,264,36,237,63,29,34,7,230,118108,15000,0.038461538461538464,
12,small-world,standard_min,300,12,200,399,300,264,36,241,59,30,29,6,235,157587,12100,0.038461538461538464,
7,small-world,standard_min,300,12,200,399,300,264,36,256,44,34,10,2,254,91591,2976,0.05263157894736842,
11,small-world,standard_min,300,12,200,399,300,264,36,234,66,30,36,6,228,79957,14100,0.023255813953488372,
8,small-world,standard_min,300,12,200,399,300,264,36,224,76,23,53,13,211,81430,37715,0.023255813953488372,
13,small-world,standard_min,300,12,200,399,300,264,36,243,57,31,26,5,238,127780,14709,0.038461538461538464,
6,small-world,standard_min,300,12,200,399,300,264,36,231,69,29,40,7,224,111912,22555,0.024390243902439025,
9,small-world,standard_min,300,12,200,399,300,264,36,232,68,31,37,5,227,105077,24761,0.018518518518518517,
2,small-world,standard_min,300,12,200,399,300,264,36,219,81,31,50,5,214,121853,29877,0.034482758620689655,
10,small-world,standard_min,300,12,200,399,300,264,36,236,64,31,33,5,231,96022,15919,0.018867924528301886,
5,small-world,standard_min,300,12,200,399,300,264,36,232,68,26,42,10,222,145950,48253,0.02857142857142857,
4,small-world,standard_min,300,12,200,399,300,264,36,221,79,26,53,10,211,118117,32639,0.034482758620689655,
14,small-world,standard_min,300,12,200,399,300,264,36,236,64,32,32,4,232,129926,13322,0.045454545454545456,
3,small-world,standard_min,300,12,200,399,300,264,36,248,52,32,20,4,244,123224,9170,0.037037037037037035,
18,small-world,standard_min,300,12,200,399,300,264,36,253,47,35,12,1,252,121088,5642,0.02857142857142857,
15,small-world,standard_min,300,12,200,399,300,264,36,251,49,34,15,2,249,127791,5353,0.023255813953488372,
16,small-world,standard_min,300,12,200,399,300,264,36,226,74,31,43,5,221,123937,21183,0.030303030303030304,
21,small-world,standard_min,300,12,200,399,300,264,36,251,49,33,16,3,248,115766,7388,0.01818181818181818,
17,small-world,standard_min,300,12,200,399,300,264,36,235,65,30,35,6,229,105489,23793,0.030303030303030304,
20,small-world,standard_min,300,12,200,399,300,264,36,258,42,28,14,8,250,111748,10607,0.023255813953488372,
25,small-world,standard_min,300,12,200,399,300,264,36,206,94,24,70,12,194,75326,51789,0.037037037037037035,
19,small-world,standard_min,300,12,200,399,300,264,36,167,133,24,109,12,155,87372,68400,0.037037037037037035,
22,small-world,standard_min,300,12,200,399,300,264,36,248,52,31,21,5,243,110424,9479,0.043478260869565216,
23,small-world,standard_min,300,12,200,399,300,264,36,152,148,23,125,13,139,65472,84440,0.027777777777777776,
24,small-world,standard_min,300,12,200,399,300,264,36,225,75,28,47,8,217,108633,26068,0.043478260869565216,
27,small-world,standard_min,300,12,200,399,300,264,36,232,68,32,36,4,228,123196,18232,0.020833333333333332,
26,small-world,standard_min,300,12,200,399,300,264,36,249,51,34,17,2,247,138922,8577,0.037037037037037035,
28,small-world,standard_min,300,12,200,399,300,264,36,149,151,19,132,17,132,73872,126526,0.03571428571428571,
29,small-world,standard_min,300,12,200,399,300,264,36,263,37,31,6,5,258,113179,3570,0.017241379310344827,
30,small-world,standard_min,300,12,200,399,300,264,36,205,95,22,73,14,191,100366,56403,0.047619047619047616,
