run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
10,small-world,standard_random,50,12,200,399,50,44,6,42,8,6,2,0,42,1695,96,1,
7,small-world,standard_random,50,12,200,399,50,44,6,44,6,5,1,1,43,1776,48,0.5,
1,small-world,standard_random,50,12,200,399,50,44,6,46,4,3,1,3,43,1304,48,1,
5,small-world,standard_random,50,12,200,399,50,44,6,43,7,6,1,0,43,1175,48,1,
2,small-world,standard_random,50,12,200,399,50,44,6,44,6,4,2,2,42,1625,142,0.5,
11,small-world,standard_random,50,12,200,399,50,44,6,42,8,5,3,1,41,2219,188,1,
8,small-world,standard_random,50,12,200,399,50,44,6,38,12,5,7,1,37,1418,374,1,
9,small-world,standard_random,50,12,200,399,50,44,6,34,16,4,12,2,32,1425,1079,0.07142857142857142,
12,small-world,standard_random,50,12,200,399,50,44,6,41,9,6,3,0,41,1674,141,1,
13,small-world,standard_random,50,12,200,399,50,44,6,46,4,4,0,2,44,1418,0,0.3333333333333333,
14,small-world,standard_random,50,12,200,399,50,44,6,44,6,5,1,1,43,1542,48,1,
6,small-world,standard_random,50,12,200,399,50,44,6,33,17,4,13,2,31,1404,1106,1,
3,small-world,standard_random,50,12,200,399,50,44,6,38,12,5,7,1,37,1705,497,1,
15,small-world,standard_random,50,12,200,399,50,44,6,42,8,6,2,0,42,1592,96,1,
16,small-world,standard_random,50,12,200,399,50,44,6,37,13,6,7,0,37,1784,578,1,
4,small-world,standard_random,50,12,200,399,50,44,6,24,26,4,22,2,22,723,2349,0.3333333333333333,
23,small-world,standard_random,50,12,200,399,50,44,6,38,12,5,7,1,37,1539,464,1,
17,small-world,standard_random,50,12,200,399,50,44,6,42,8,5,3,1,41,1873,325,1,
22,small-world,standard_random,50,12,200,399,50,44,6,36,14,4,10,2,34,1249,959,1,
27,small-world,standard_random,50,12,200,399,50,44,6,40,10,5,5,1,39,1246,281,1,
18,small-world,standard_random,50,12,200,399,50,44,6,45,5,5,0,1,44,1178,0,1,
26,small-world,standard_random,50,12,200,399,50,44,6,33,17,5,12,1,32,2740,790,0.5,
20,small-world,standard_random,50,12,200,399,50,44,6,44,6,5,1,1,43,1089,48,0.3333333333333333,
21,small-world,standard_random,50,12,200,399,50,44,6,44,6,4,2,2,42,1113,142,0.25,
24,small-world,standard_random,50,12,200,399,50,44,6,35,15,4,11,2,33,1051,981,1,
25,small-world,standard_random,50,12,200,399,50,44,6,40,10,6,4,0,40,1164,141,0.5,
19,small-world,standard_random,50,12,200,399,50,44,6,30,20,2,18,4,26,1935,2136,1,
29,small-world,standard_random,50,12,200,399,50,44,6,44,6,6,0,0,44,1560,0,0.25,
28,small-world,standard_random,50,12,200,399,50,44,6,42,8,4,4,2,40,1458,324,1,
30,small-world,standard_random,50,12,200,399,50,44,6,44,6,6,0,0,44,1470,0,1,
