run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3305,,1
13,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3059,,1
14,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3863,,1
15,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,4006,,1
9,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,2759,,1
6,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3506,,1
7,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3151,,1
16,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3275,,1
2,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,4526,,1
3,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,2963,,1
8,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3423,,1
11,small-world,paranoid_random,50,3,200,399,50,49,1,16,34,0,34,1,15,0,2310,,0.2
10,small-world,paranoid_random,50,3,200,399,50,49,1,2,48,0,48,1,1,48,2900,,0.5
4,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,4312,,1
5,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3547,,1
12,small-world,paranoid_random,50,3,200,399,50,49,1,2,48,0,48,1,1,48,4881,,0.5
20,small-world,paranoid_random,50,3,200,399,50,49,1,2,48,0,48,1,1,48,4034,,0.5
17,small-world,paranoid_random,50,3,200,399,50,49,1,2,48,0,48,1,1,48,3403,,0.5
19,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3850,,1
29,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3130,,1
21,small-world,paranoid_random,50,3,200,399,50,49,1,2,48,0,48,1,1,48,4392,,0.5
18,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,4398,,1
22,small-world,paranoid_random,50,3,200,399,50,49,1,9,41,0,41,1,8,491,3471,,0.16666666666666666
23,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,4085,,1
30,small-world,paranoid_random,50,3,200,399,50,49,1,2,48,0,48,1,1,48,3181,,0.5
25,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3856,,1
27,small-world,paranoid_random,50,3,200,399,50,49,1,2,48,0,48,1,1,48,3076,,0.5
26,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3588,,1
24,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3692,,1
28,small-world,paranoid_random,50,3,200,399,50,49,1,1,49,0,49,1,0,0,3868,,1
