run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_min,50,12,200,399,50,44,6,22,28,3,25,3,19,1186,12096,0,
13,linear,standard_min,50,12,200,399,50,44,6,39,11,3,8,3,36,1398,2960,0,
14,linear,standard_min,50,12,200,399,50,44,6,30,20,3,17,3,27,832,6698,0,
8,linear,standard_min,50,12,200,399,50,44,6,42,8,3,5,3,39,1596,2504,0,
5,linear,standard_min,50,12,200,399,50,44,6,39,11,3,8,3,36,1636,4260,0,
15,linear,standard_min,50,12,200,399,50,44,6,21,29,3,26,3,18,1098,11946,0,
9,linear,standard_min,50,12,200,399,50,44,6,39,11,3,8,3,36,910,3152,0,
11,linear,standard_min,50,12,200,399,50,44,6,25,25,3,22,3,22,1536,9760,0,
4,linear,standard_min,50,12,200,399,50,44,6,28,22,3,19,3,25,636,6964,0,
12,linear,standard_min,50,12,200,399,50,44,6,30,20,3,17,3,27,1138,7470,0,
3,linear,standard_min,50,12,200,399,50,44,6,22,28,3,25,3,19,1194,11084,0,
2,linear,standard_min,50,12,200,399,50,44,6,22,28,3,25,3,19,1500,12210,0,
10,linear,standard_min,50,12,200,399,50,44,6,27,23,3,20,3,24,1038,9660,0,
6,linear,standard_min,50,12,200,399,50,44,6,26,24,3,21,3,23,1114,7708,0,
17,linear,standard_min,50,12,200,399,50,44,6,26,24,3,21,3,23,1150,8494,0,
7,linear,standard_min,50,12,200,399,50,44,6,18,32,3,29,3,15,1142,14172,0,
27,linear,standard_min,50,12,200,399,50,44,6,15,35,3,32,3,12,838,14662,0,
18,linear,standard_min,50,12,200,399,50,44,6,37,13,3,10,3,34,1310,4818,0,
16,linear,standard_min,50,12,200,399,50,44,6,23,27,3,24,3,20,750,9722,0,
29,linear,standard_min,50,12,200,399,50,44,6,41,9,3,6,3,38,774,2850,0,
20,linear,standard_min,50,12,200,399,50,44,6,15,35,3,32,3,12,1108,14306,0,
26,linear,standard_min,50,12,200,399,50,44,6,34,16,3,13,3,31,1520,5152,0,
19,linear,standard_min,50,12,200,399,50,44,6,16,34,3,31,3,13,880,15610,0,
25,linear,standard_min,50,12,200,399,50,44,6,32,18,3,15,3,29,1642,6500,0,
21,linear,standard_min,50,12,200,399,50,44,6,17,33,3,30,3,14,1436,12834,0,
23,linear,standard_min,50,12,200,399,50,44,6,18,32,3,29,3,15,724,13932,0,
24,linear,standard_min,50,12,200,399,50,44,6,25,25,3,22,3,22,1146,9578,0,
28,linear,standard_min,50,12,200,399,50,44,6,14,36,3,33,3,11,1432,15252,0,
22,linear,standard_min,50,12,200,399,50,44,6,8,42,3,39,3,5,1138,16030,0,
30,linear,standard_min,50,12,200,399,50,44,6,16,34,3,31,3,13,852,12212,0,
