run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_min,50,12,200,399,50,44,6,16,34,3,31,3,13,1012,11248,,0
13,linear,paranoid_min,50,12,200,399,50,44,6,19,31,3,28,3,16,1048,11208,,0
14,linear,paranoid_min,50,12,200,399,50,44,6,27,23,3,20,3,24,874,8380,,0
15,linear,paranoid_min,50,12,200,399,50,44,6,35,15,3,12,3,32,988,4590,,0
16,linear,paranoid_min,50,12,200,399,50,44,6,7,43,3,40,3,4,718,16626,,0
9,linear,paranoid_min,50,12,200,399,50,44,6,44,6,3,3,3,41,696,400,,0
2,linear,paranoid_min,50,12,200,399,50,44,6,28,22,3,19,3,25,1038,7260,,0
17,linear,paranoid_min,50,12,200,399,50,44,6,21,29,3,26,3,18,948,10116,,0
4,linear,paranoid_min,50,12,200,399,50,44,6,17,33,3,30,3,14,852,13552,,0
8,linear,paranoid_min,50,12,200,399,50,44,6,28,22,3,19,3,25,528,4974,,0
11,linear,paranoid_min,50,12,200,399,50,44,6,28,22,3,19,3,25,828,7120,,0
10,linear,paranoid_min,50,12,200,399,50,44,6,9,41,3,38,3,6,1042,15078,,0
12,linear,paranoid_min,50,12,200,399,50,44,6,17,33,3,30,3,14,948,12816,,0
3,linear,paranoid_min,50,12,200,399,50,44,6,17,33,3,30,3,14,690,14164,,0
7,linear,paranoid_min,50,12,200,399,50,44,6,16,34,3,31,3,13,1088,10860,,0
5,linear,paranoid_min,50,12,200,399,50,44,6,18,32,3,29,3,15,930,12054,,0
6,linear,paranoid_min,50,12,200,399,50,44,6,11,39,3,36,3,8,684,14684,,0
20,linear,paranoid_min,50,12,200,399,50,44,6,5,45,3,42,3,2,818,17422,,0
30,linear,paranoid_min,50,12,200,399,50,44,6,39,11,3,8,3,36,648,2354,,0
18,linear,paranoid_min,50,12,200,399,50,44,6,44,6,3,3,3,41,478,268,,0
19,linear,paranoid_min,50,12,200,399,50,44,6,32,18,3,15,3,29,856,5794,,0
22,linear,paranoid_min,50,12,200,399,50,44,6,36,14,3,11,3,33,710,2454,,0
23,linear,paranoid_min,50,12,200,399,50,44,6,27,23,3,20,3,24,930,8752,,0
24,linear,paranoid_min,50,12,200,399,50,44,6,39,11,3,8,3,36,1124,2906,,0
25,linear,paranoid_min,50,12,200,399,50,44,6,24,26,3,23,3,21,960,9230,,0
29,linear,paranoid_min,50,12,200,399,50,44,6,32,18,3,15,3,29,1088,6960,,0
21,linear,paranoid_min,50,12,200,399,50,44,6,11,39,3,36,3,8,990,15996,,0
27,linear,paranoid_min,50,12,200,399,50,44,6,9,41,3,38,3,6,1108,15072,,0
28,linear,paranoid_min,50,12,200,399,50,44,6,23,27,3,24,3,20,870,11170,,0
26,linear,paranoid_min,50,12,200,399,50,44,6,15,35,3,32,3,12,1176,11380,,0
