run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_min,300,3,200,599,300,291,9,125,175,5,170,4,121,71290,2012322,,0
11,linear,paranoid_min,300,3,200,599,300,291,9,149,151,5,146,4,145,80390,1891150,,0
12,linear,paranoid_min,300,3,200,599,300,291,9,33,267,5,262,4,29,53876,3922444,,0
13,linear,paranoid_min,300,3,200,599,300,291,9,123,177,5,172,4,119,68556,2669122,,0
9,linear,paranoid_min,300,3,200,599,300,291,9,149,151,5,146,4,145,41264,2497498,,0
6,linear,paranoid_min,300,3,200,599,300,291,9,190,110,5,105,4,186,59570,1444766,,0
8,linear,paranoid_min,300,3,200,599,300,291,9,192,108,5,103,4,188,54600,1459358,,0
7,linear,paranoid_min,300,3,200,599,300,291,9,82,218,5,213,4,78,66842,2976692,,0
5,linear,paranoid_min,300,3,200,599,300,291,9,87,213,5,208,4,83,78438,2668160,,0
3,linear,paranoid_min,300,3,200,599,300,291,9,78,222,5,217,4,74,65008,3456474,,0
4,linear,paranoid_min,300,3,200,599,300,291,9,207,93,5,88,4,203,58924,917510,,0
10,linear,paranoid_min,300,3,200,599,300,291,9,83,217,5,212,4,79,72268,2921216,,0
2,linear,paranoid_min,300,3,200,599,300,291,9,75,225,5,220,4,71,52150,3307052,,0
16,linear,paranoid_min,300,3,200,599,300,291,9,187,113,5,108,4,183,57510,1144480,,0
14,linear,paranoid_min,300,3,200,599,300,291,9,134,166,5,161,4,130,53358,2462022,,0
15,linear,paranoid_min,300,3,200,599,300,291,9,115,185,5,180,4,111,66000,2179598,,0
17,linear,paranoid_min,300,3,200,599,300,291,9,166,134,5,129,4,162,40004,1789266,,0
19,linear,paranoid_min,300,3,200,599,300,291,9,157,143,5,138,4,153,75424,1898096,,0
22,linear,paranoid_min,300,3,200,599,300,291,9,168,132,5,127,4,164,55586,1353292,,0
21,linear,paranoid_min,300,3,200,599,300,291,9,38,262,5,257,4,34,44964,4088832,,0
26,linear,paranoid_min,300,3,200,599,300,291,9,64,236,5,231,4,60,66428,3228926,,0
20,linear,paranoid_min,300,3,200,599,300,291,9,80,220,5,215,4,76,78520,2958380,,0
18,linear,paranoid_min,300,3,200,599,300,291,9,73,227,5,222,4,69,45802,3188624,,0
27,linear,paranoid_min,300,3,200,599,300,291,9,164,136,5,131,4,160,61912,1449104,,0
25,linear,paranoid_min,300,3,200,599,300,291,9,179,121,5,116,4,175,46912,1399828,,0
24,linear,paranoid_min,300,3,200,599,300,291,9,129,171,5,166,4,125,60232,2218274,,0
28,linear,paranoid_min,300,3,200,599,300,291,9,125,175,5,170,4,121,44108,2415116,,0
23,linear,paranoid_min,300,3,200,599,300,291,9,137,163,5,158,4,133,61864,1812162,,0
29,linear,paranoid_min,300,3,200,599,300,291,9,143,157,5,152,4,139,54514,2347584,,0
30,linear,paranoid_min,300,3,200,599,300,291,9,179,121,5,116,4,175,58452,1443370,,0
