run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_random,50,3,200,399,50,49,1,26,24,0,24,1,25,600,9200,,24
13,linear,paranoid_random,50,3,200,399,50,49,1,6,44,0,44,1,5,220,18920,,44
14,linear,paranoid_random,50,3,200,399,50,49,1,46,4,0,4,1,45,180,280,,4
5,linear,paranoid_random,50,3,200,399,50,49,1,43,7,0,7,1,42,18662,19600,,7
15,linear,paranoid_random,50,3,200,399,50,49,1,48,2,0,2,1,47,19552,19600,,2
11,linear,paranoid_random,50,3,200,399,50,49,1,42,8,0,8,1,41,18368,19600,,8
12,linear,paranoid_random,50,3,200,399,50,49,1,48,2,0,2,1,47,94,48,,2
2,linear,paranoid_random,50,3,200,399,50,49,1,49,1,0,1,1,48,19600,19600,,1
7,linear,paranoid_random,50,3,200,399,50,49,1,37,13,0,13,1,36,468,3172,,13
6,linear,paranoid_random,50,3,200,399,50,49,1,40,10,0,10,1,39,390,1920,,10
9,linear,paranoid_random,50,3,200,399,50,49,1,46,4,0,4,1,45,180,280,,4
4,linear,paranoid_random,50,3,200,399,50,49,1,39,11,0,11,1,38,418,2310,,11
8,linear,paranoid_random,50,3,200,399,50,49,1,31,19,0,19,1,30,13330,19600,,19
17,linear,paranoid_random,50,3,200,399,50,49,1,34,16,0,16,1,33,528,4640,,16
10,linear,paranoid_random,50,3,200,399,50,49,1,25,25,0,25,1,24,9800,19600,,25
3,linear,paranoid_random,50,3,200,399,50,49,1,7,43,0,43,1,6,258,18662,,43
26,linear,paranoid_random,50,3,200,399,50,49,1,47,3,0,3,1,46,138,142,,3
29,linear,paranoid_random,50,3,200,399,50,49,1,17,33,0,33,1,16,528,14432,,33
16,linear,paranoid_random,50,3,200,399,50,49,1,15,35,0,35,1,14,4130,19600,,35
30,linear,paranoid_random,50,3,200,399,50,49,1,37,13,0,13,1,36,16428,19600,,13
18,linear,paranoid_random,50,3,200,399,50,49,1,22,28,0,28,1,21,8008,19600,,28
19,linear,paranoid_random,50,3,200,399,50,49,1,19,31,0,31,1,18,558,13330,,31
21,linear,paranoid_random,50,3,200,399,50,49,1,36,14,0,14,1,35,490,3640,,14
22,linear,paranoid_random,50,3,200,399,50,49,1,30,20,0,20,1,29,12760,19600,,20
25,linear,paranoid_random,50,3,200,399,50,49,1,22,28,0,28,1,21,588,11592,,28
27,linear,paranoid_random,50,3,200,399,50,49,1,27,23,0,23,1,26,10998,19600,,23
23,linear,paranoid_random,50,3,200,399,50,49,1,19,31,0,31,1,18,6270,19600,,31
20,linear,paranoid_random,50,3,200,399,50,49,1,4,46,0,46,1,3,138,19320,,46
28,linear,paranoid_random,50,3,200,399,50,49,1,35,15,0,15,1,34,15470,19600,,15
24,linear,paranoid_random,50,3,200,399,50,49,1,11,39,0,39,1,10,390,17290,,39
