run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_random,150,12,200,399,150,132,18,43,107,9,98,9,34,538560,545822,,62
8,linear,paranoid_random,150,12,200,399,150,132,18,90,60,9,51,9,81,548262,546562,,11
7,linear,paranoid_random,150,12,200,399,150,132,18,66,84,9,75,9,57,551300,546212,,13
10,linear,paranoid_random,150,12,200,399,150,132,18,76,74,9,65,9,67,551300,551300,,34
13,linear,paranoid_random,150,12,200,599,150,132,18,62,88,9,79,9,53,517398,550580,,116
11,linear,paranoid_random,150,12,200,399,150,132,18,90,60,9,51,9,81,32714,152278,,6
6,linear,paranoid_random,150,12,200,399,150,132,18,53,97,9,88,9,44,551300,546400,,52
5,linear,paranoid_random,150,12,200,399,150,132,18,46,104,9,95,9,37,441372,551300,,137
17,linear,paranoid_random,150,12,200,399,150,132,18,78,72,9,63,9,69,549120,548200,,43
9,linear,paranoid_random,150,12,200,599,150,132,18,71,79,9,70,9,62,538560,551300,,139
4,linear,paranoid_random,150,12,200,599,150,132,18,61,89,9,80,9,52,532532,551300,,119
3,linear,paranoid_random,150,12,200,599,150,132,18,66,84,9,75,9,57,527930,551300,,149
12,linear,paranoid_random,150,12,200,599,150,132,18,77,73,9,64,9,68,548262,551300,,143
14,linear,paranoid_random,150,12,200,599,150,132,18,94,56,9,47,9,85,551300,540794,,61
2,linear,paranoid_random,150,12,200,599,150,132,18,54,96,9,87,9,45,550858,546452,,101
16,linear,paranoid_random,150,12,200,399,150,132,18,79,71,9,62,9,70,543490,551300,,53
21,linear,paranoid_random,150,12,200,399,150,132,18,87,63,9,54,9,78,547268,546092,,50
26,linear,paranoid_random,150,12,200,399,150,132,18,66,84,9,75,9,57,522880,551300,,45
18,linear,paranoid_random,150,12,200,599,150,132,18,87,63,9,54,9,78,544880,551300,,130
20,linear,paranoid_random,150,12,200,399,150,132,18,58,92,9,83,9,49,483384,546742,,64
19,linear,paranoid_random,150,12,200,599,150,132,18,73,77,9,68,9,64,550858,546452,,92
15,linear,paranoid_random,150,12,200,599,150,132,18,78,72,9,63,9,69,551152,551300,,68
24,linear,paranoid_random,150,12,200,399,150,132,18,89,61,9,52,9,80,544880,541950,,50
29,linear,paranoid_random,150,12,200,599,150,132,18,91,59,9,50,9,82,547268,546862,,106
28,linear,paranoid_random,150,12,200,399,150,132,18,51,99,9,90,9,42,541052,542826,,47
23,linear,paranoid_random,150,12,200,599,150,132,18,83,67,9,58,9,74,550858,551300,,133
27,linear,paranoid_random,150,12,200,399,150,132,18,86,64,9,55,9,77,551152,550862,,17
30,linear,paranoid_random,150,12,200,399,150,132,18,86,64,9,55,9,77,546140,537244,,22
25,linear,paranoid_random,150,12,200,599,150,132,18,83,67,9,58,9,74,548262,551300,,98
22,linear,paranoid_random,150,12,200,599,150,132,18,65,85,9,76,9,56,534660,551300,,122
