run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_random,150,3,200,599,150,146,4,35,115,2,113,2,33,492190,549120,101,
6,linear,standard_random,150,3,200,399,150,146,4,127,23,2,21,2,125,7108,83314,3,
11,linear,standard_random,150,3,200,399,150,146,4,97,53,2,51,2,95,351140,468272,78,
12,linear,standard_random,150,3,200,399,150,146,4,108,42,2,40,2,106,6886,150262,76,
13,linear,standard_random,150,3,200,399,150,146,4,112,38,2,36,2,110,472262,472340,55,
4,linear,standard_random,150,3,200,399,150,146,4,78,72,2,70,2,76,9198,327474,54,
8,linear,standard_random,150,3,200,399,150,146,4,42,108,2,106,2,40,533112,549840,58,
3,linear,standard_random,150,3,200,399,150,146,4,76,74,2,72,2,74,205688,480324,69,
5,linear,standard_random,150,3,200,599,150,146,4,107,43,2,41,2,105,401940,520192,102,
2,linear,standard_random,150,3,200,599,150,146,4,51,99,2,97,2,49,128686,546140,134,
7,linear,standard_random,150,3,200,599,150,146,4,29,121,2,119,2,27,545318,550420,77,
10,linear,standard_random,150,3,200,599,150,146,4,60,90,2,88,2,58,414538,550420,99,
15,linear,standard_random,150,3,200,399,150,146,4,139,11,2,9,2,137,472016,484068,72,
9,linear,standard_random,150,3,200,599,150,146,4,83,67,2,65,2,81,327830,525460,109,
17,linear,standard_random,150,3,200,599,150,146,4,127,23,2,21,2,125,542552,549840,70,
18,linear,standard_random,150,3,200,399,150,146,4,95,55,2,53,2,93,356868,446832,67,
14,linear,standard_random,150,3,200,599,150,146,4,129,21,2,19,2,127,531282,547268,93,
27,linear,standard_random,150,3,200,399,150,146,4,85,65,2,63,2,83,340232,541780,33,
23,linear,standard_random,150,3,200,399,150,146,4,123,27,2,25,2,121,204404,259008,106,
16,linear,standard_random,150,3,200,399,150,146,4,60,90,2,88,2,58,51688,443732,103,
19,linear,standard_random,150,3,200,599,150,146,4,45,105,2,103,2,43,352440,551300,89,
24,linear,standard_random,150,3,200,399,150,146,4,107,43,2,41,2,105,373268,409200,130,
25,linear,standard_random,150,3,200,599,150,146,4,134,16,2,14,2,132,437228,468272,128,
22,linear,standard_random,150,3,200,599,150,146,4,99,51,2,49,2,97,491382,491470,126,
21,linear,standard_random,150,3,200,399,150,146,4,47,103,2,101,2,45,166068,544992,19,
28,linear,standard_random,150,3,200,399,150,146,4,98,52,2,50,2,96,9300,187100,16,
20,linear,standard_random,150,3,200,399,150,146,4,58,92,2,90,2,56,27886,432502,57,
30,linear,standard_random,150,3,200,399,150,146,4,143,7,2,5,2,141,8826,23236,87,
26,linear,standard_random,150,3,200,399,150,146,4,108,42,2,40,2,106,339918,487812,87,
29,linear,standard_random,150,3,200,399,150,146,4,77,73,2,71,2,75,137770,336260,120,
