run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_min,300,3,200,599,300,291,9,97,203,5,198,4,93,56022,2970040,0,
11,linear,standard_min,300,3,200,599,300,291,9,203,97,5,92,4,199,86962,1309590,0,
13,linear,standard_min,300,3,200,599,300,291,9,167,133,5,128,4,163,72134,1731874,0,
2,linear,standard_min,300,3,200,599,300,291,9,238,62,5,57,4,234,68908,583712,0,
6,linear,standard_min,300,3,200,599,300,291,9,207,93,5,88,4,203,91530,1062728,0,
4,linear,standard_min,300,3,200,599,300,291,9,64,236,5,231,4,60,82934,3512450,0,
12,linear,standard_min,300,3,200,599,300,291,9,166,134,5,129,4,162,72512,2235938,0,
9,linear,standard_min,300,3,200,599,300,291,9,156,144,5,139,4,152,82258,2054642,0,
7,linear,standard_min,300,3,200,599,300,291,9,150,150,5,145,4,146,68276,1993158,0,
5,linear,standard_min,300,3,200,599,300,291,9,144,156,5,151,4,140,66326,2806482,0,
8,linear,standard_min,300,3,200,599,300,291,9,105,195,5,190,4,101,93032,2959462,0,
3,linear,standard_min,300,3,200,599,300,291,9,92,208,5,203,4,88,68240,2782390,0,
10,linear,standard_min,300,3,200,599,300,291,9,106,194,5,189,4,102,58060,2622922,0,
15,linear,standard_min,300,3,200,599,300,291,9,207,93,5,88,4,203,53380,1146930,0,
14,linear,standard_min,300,3,200,599,300,291,9,107,193,5,188,4,103,62194,2572854,0,
18,linear,standard_min,300,3,200,599,300,291,9,142,158,5,153,4,138,72316,1664986,0,
17,linear,standard_min,300,3,200,599,300,291,9,122,178,5,173,4,118,63858,2449122,0,
16,linear,standard_min,300,3,200,599,300,291,9,182,118,5,113,4,178,75398,1621228,0,
19,linear,standard_min,300,3,200,599,300,291,9,171,129,5,124,4,167,66872,1737702,0,
20,linear,standard_min,300,3,200,599,300,291,9,117,183,5,178,4,113,90432,2511958,0,
21,linear,standard_min,300,3,200,599,300,291,9,66,234,5,229,4,62,60678,3516934,0,
26,linear,standard_min,300,3,200,599,300,291,9,172,128,5,123,4,168,70042,2436582,0,
23,linear,standard_min,300,3,200,599,300,291,9,146,154,5,149,4,142,65528,1657624,0,
22,linear,standard_min,300,3,200,599,300,291,9,219,81,5,76,4,215,70922,1154696,0,
25,linear,standard_min,300,3,200,599,300,291,9,217,83,5,78,4,213,53644,916810,0,
24,linear,standard_min,300,3,200,599,300,291,9,116,184,5,179,4,112,53596,2543340,0,
27,linear,standard_min,300,3,200,599,300,291,9,122,178,5,173,4,118,95264,2674352,0,
28,linear,standard_min,300,3,200,599,300,291,9,142,158,5,153,4,138,61752,1909988,0,
29,linear,standard_min,300,3,200,599,300,291,9,185,115,5,110,4,181,56866,1967020,0,
30,linear,standard_min,300,3,200,599,300,291,9,170,130,5,125,4,166,63014,2196228,0,
