run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_min,150,12,200,399,150,132,18,44,106,9,97,9,35,29784,384958,,0
13,linear,paranoid_min,150,12,200,399,150,132,18,78,72,9,63,9,69,27900,234488,,0
4,linear,paranoid_min,150,12,200,399,150,132,18,104,46,9,37,9,95,30530,124614,,0
11,linear,paranoid_min,150,12,200,399,150,132,18,58,92,9,83,9,49,31672,306602,,0
9,linear,paranoid_min,150,12,200,399,150,132,18,91,59,9,50,9,82,37458,201416,,0
10,linear,paranoid_min,150,12,200,399,150,132,18,61,89,9,80,9,52,29034,285858,,0
8,linear,paranoid_min,150,12,200,399,150,132,18,105,45,9,36,9,96,27524,114948,,0
12,linear,paranoid_min,150,12,200,399,150,132,18,85,65,9,56,9,76,30204,180586,,0
14,linear,paranoid_min,150,12,200,399,150,132,18,73,77,9,68,9,64,34412,231386,,0
2,linear,paranoid_min,150,12,200,399,150,132,18,73,77,9,68,9,64,36260,238664,,0
7,linear,paranoid_min,150,12,200,399,150,132,18,60,90,9,81,9,51,27998,260622,,0
6,linear,paranoid_min,150,12,200,399,150,132,18,68,82,9,73,9,59,29502,292380,,0
5,linear,paranoid_min,150,12,200,399,150,132,18,71,79,9,70,9,62,26730,309808,,0
3,linear,paranoid_min,150,12,200,399,150,132,18,59,91,9,82,9,50,30266,307802,,0
16,linear,paranoid_min,150,12,200,399,150,132,18,65,85,9,76,9,56,28246,295680,,0
15,linear,paranoid_min,150,12,200,399,150,132,18,95,55,9,46,9,86,31392,165158,,0
18,linear,paranoid_min,150,12,200,399,150,132,18,52,98,9,89,9,43,35696,335232,,0
17,linear,paranoid_min,150,12,200,399,150,132,18,88,62,9,53,9,79,28152,223948,,0
27,linear,paranoid_min,150,12,200,399,150,132,18,67,83,9,74,9,58,32024,277486,,0
23,linear,paranoid_min,150,12,200,399,150,132,18,75,75,9,66,9,66,34810,270132,,0
20,linear,paranoid_min,150,12,200,399,150,132,18,92,58,9,49,9,83,29862,146472,,0
21,linear,paranoid_min,150,12,200,399,150,132,18,35,115,9,106,9,26,32788,421110,,0
22,linear,paranoid_min,150,12,200,399,150,132,18,100,50,9,41,9,91,31570,163498,,0
24,linear,paranoid_min,150,12,200,399,150,132,18,37,113,9,104,9,28,31022,362490,,0
19,linear,paranoid_min,150,12,200,399,150,132,18,70,80,9,71,9,61,29308,262530,,0
26,linear,paranoid_min,150,12,200,399,150,132,18,92,58,9,49,9,83,28692,168724,,0
28,linear,paranoid_min,150,12,200,399,150,132,18,74,76,9,67,9,65,32740,203756,,0
25,linear,paranoid_min,150,12,200,399,150,132,18,47,103,9,94,9,38,24478,380036,,0
30,linear,paranoid_min,150,12,200,399,150,132,18,68,82,9,73,9,59,31298,270766,,0
29,linear,paranoid_min,150,12,200,399,150,132,18,82,68,9,59,9,73,30462,180064,,0
