run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
7,linear,paranoid_random,300,12,200,599,300,264,36,161,139,18,121,18,143,4454802,4393474,,92
1,linear,paranoid_random,300,12,200,799,300,264,36,139,161,18,143,18,121,4432428,4443670,,224
13,linear,paranoid_random,300,12,200,599,300,264,36,143,157,18,139,18,125,272612,2150010,,3
12,linear,paranoid_random,300,12,200,599,300,264,36,163,137,18,119,18,145,4454802,4411968,,99
2,linear,paranoid_random,300,12,200,599,300,264,36,152,148,18,130,18,134,4203378,4411298,,36
8,linear,paranoid_random,300,12,200,599,300,264,36,131,169,18,151,18,113,4383248,4417642,,60
14,linear,paranoid_random,300,12,200,599,300,264,36,143,157,18,139,18,125,4376398,4441786,,118
6,linear,paranoid_random,300,12,200,599,300,264,36,169,131,18,113,18,151,4257280,4301620,,9
10,linear,paranoid_random,300,12,200,799,300,264,36,96,204,18,186,18,78,4424720,4398428,,201
5,linear,paranoid_random,300,12,200,799,300,264,36,177,123,18,105,18,159,4452140,4373574,,194
4,linear,paranoid_random,300,12,200,799,300,264,36,146,154,18,136,18,128,4450670,4435300,,200
11,linear,paranoid_random,300,12,200,599,300,264,36,140,160,18,142,18,122,4393172,4455100,,148
9,linear,paranoid_random,300,12,200,799,300,264,36,144,156,18,138,18,126,4454208,4436656,,212
3,linear,paranoid_random,300,12,200,799,300,264,36,148,152,18,134,18,130,4299890,4448500,,275
15,linear,paranoid_random,300,12,200,799,300,264,36,138,162,18,144,18,120,4455100,4455100,,177
17,linear,paranoid_random,300,12,200,599,300,264,36,188,112,18,94,18,170,4454802,4359650,,54
19,linear,paranoid_random,300,12,200,599,300,264,36,123,177,18,159,18,105,4211552,4388544,,5
18,linear,paranoid_random,300,12,200,599,300,264,36,173,127,18,109,18,155,247272,1424464,,10
22,linear,paranoid_random,300,12,200,599,300,264,36,125,175,18,157,18,107,1995706,4157754,,12
16,linear,paranoid_random,300,12,200,799,300,264,36,168,132,18,114,18,150,4444540,4455100,,187
21,linear,paranoid_random,300,12,200,799,300,264,36,140,160,18,142,18,122,4439040,4455100,,205
25,linear,paranoid_random,300,12,200,599,300,264,36,113,187,18,169,18,95,4439040,4412420,,128
23,linear,paranoid_random,300,12,200,799,300,264,36,145,155,18,137,18,127,4454802,4450572,,228
26,linear,paranoid_random,300,12,200,799,300,264,36,184,116,18,98,18,166,4440530,4398684,,141
20,linear,paranoid_random,300,12,200,799,300,264,36,143,157,18,139,18,125,4451040,4428570,,212
27,linear,paranoid_random,300,12,200,599,300,264,36,114,186,18,168,18,96,4409332,4424050,,89
24,linear,paranoid_random,300,12,200,799,300,264,36,109,191,18,173,18,91,4441930,4455100,,182
29,linear,paranoid_random,300,12,200,799,300,264,36,109,191,18,173,18,91,4455100,4388942,,120
28,linear,paranoid_random,300,12,200,799,300,264,36,86,214,18,196,18,68,4446868,4455100,,223
30,linear,paranoid_random,300,12,200,599,300,264,36,128,172,18,154,18,110,4451318,4404770,,11
