run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_max,150,50,200,599,150,75,75,76,74,38,36,37,39,551300,403658,149,
7,linear,standard_max,150,50,200,599,150,75,75,70,80,37,43,38,32,549988,417442,149,
12,linear,standard_max,150,50,200,599,150,75,75,82,68,37,31,38,44,551152,419006,149,
11,linear,standard_max,150,50,200,599,150,75,75,79,71,38,33,37,42,545460,430618,149,
13,linear,standard_max,150,50,200,599,150,75,75,71,79,38,41,37,34,551152,422602,149,
8,linear,standard_max,150,50,200,599,150,75,75,73,77,38,39,37,36,551152,414536,149,
4,linear,standard_max,150,50,200,599,150,75,75,89,61,37,24,38,51,551300,402026,149,
6,linear,standard_max,150,50,200,599,150,75,75,80,70,37,33,38,42,551300,388336,149,
10,linear,standard_max,150,50,200,599,150,75,75,74,76,38,38,37,37,551152,411520,149,
5,linear,standard_max,150,50,200,599,150,75,75,71,79,37,42,38,33,551152,426360,149,
2,linear,standard_max,150,50,200,599,150,75,75,75,75,37,38,38,37,551300,448296,149,
9,linear,standard_max,150,50,200,599,150,75,75,82,68,38,30,37,45,551300,402198,149,
3,linear,standard_max,150,50,200,599,150,75,75,80,70,37,33,38,42,550858,407978,149,
16,linear,standard_max,150,50,200,599,150,75,75,65,85,38,47,37,28,547416,393734,149,
17,linear,standard_max,150,50,200,599,150,75,75,76,74,38,36,37,39,551300,433154,149,
14,linear,standard_max,150,50,200,599,150,75,75,80,70,37,33,38,42,550858,400620,149,
15,linear,standard_max,150,50,200,599,150,75,75,76,74,38,36,37,39,551300,412760,149,
18,linear,standard_max,150,50,200,599,150,75,75,73,77,38,39,37,36,551300,411264,149,
20,linear,standard_max,150,50,200,599,150,75,75,76,74,38,36,37,39,551006,398644,149,
22,linear,standard_max,150,50,200,599,150,75,75,68,82,37,45,38,30,551300,423568,149,
21,linear,standard_max,150,50,200,599,150,75,75,80,70,38,32,37,43,551152,415824,149,
19,linear,standard_max,150,50,200,599,150,75,75,65,85,37,48,38,27,549840,422598,149,
23,linear,standard_max,150,50,200,599,150,75,75,81,69,38,31,37,44,549840,379450,149,
27,linear,standard_max,150,50,200,599,150,75,75,87,63,37,26,38,49,551300,397500,149,
26,linear,standard_max,150,50,200,599,150,75,75,88,62,37,25,38,50,551300,445900,149,
25,linear,standard_max,150,50,200,599,150,75,75,79,71,37,34,38,41,550858,385370,149,
30,linear,standard_max,150,50,200,599,150,75,75,81,69,37,32,38,43,551300,433798,149,
24,linear,standard_max,150,50,200,599,150,75,75,79,71,38,33,37,42,551300,392016,149,
28,linear,standard_max,150,50,200,599,150,75,75,78,72,38,34,37,41,550134,397160,149,
29,linear,standard_max,150,50,200,599,150,75,75,79,71,37,34,38,41,549268,420626,149,
