run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,random,standard_random,150,50,200,399,150,75,75,14,17,10,7,8,6,848,1228,0.5,
13,random,standard_random,150,50,200,399,150,75,75,63,49,23,26,32,31,11105.5,11429,1,
10,random,standard_random,150,50,200,399,150,75,75,18,5,5,0,4,14,318.5,0,0.3333333333333333,
6,random,standard_random,150,50,200,399,150,75,75,8,2,1,1,2,6,23,22,1,
5,random,standard_random,150,50,200,399,150,75,75,26,17,14,3,12,14,2076,1236,0.5,
8,random,standard_random,150,50,200,399,150,75,75,42,42,24,18,19,23,11405,5367.5,0.5,
12,random,standard_random,150,50,200,399,150,75,75,60,71,31,40,33,27,22222,47143,1,
11,random,standard_random,150,50,200,399,150,75,75,81,63,27,36,44,37,33638.5,52973.5,1,
4,random,standard_random,150,50,200,399,150,75,75,63,75,43,32,27,36,32458,43048,0.3333333333333333,
14,random,standard_random,150,50,200,399,150,75,75,82,68,36,32,39,43,40816,54432,0.5,
3,random,standard_random,150,50,200,399,150,75,75,60,90,38,52,37,23,49078.5,60290.5,1,
2,random,standard_random,150,50,200,399,150,75,75,71,58,31,27,32,39,20597,28040,0.25,
7,random,standard_random,150,50,200,399,150,75,75,73,77,36,41,39,34,25997.5,60289,0.5,
9,random,standard_random,150,50,200,399,150,75,75,55,69,33,36,28,27,23441,27814,0.25,
16,random,standard_random,150,50,200,399,150,75,75,26,38,14,24,15,11,3458,9628,1,
15,random,standard_random,150,50,200,399,150,75,75,46,39,22,17,18,28,9300,6563,0.3333333333333333,
20,random,standard_random,150,50,200,399,150,75,75,14,4,4,0,6,8,193,200,1,
19,random,standard_random,150,50,200,399,150,75,75,45,33,21,12,15,30,6132,5801,0.3333333333333333,
22,random,standard_random,150,50,200,399,150,75,75,75,75,31,44,44,31,12246,51266,0.25,
17,random,standard_random,150,50,200,399,150,75,75,86,64,36,28,39,47,42150,56937,0.5,
21,random,standard_random,150,50,200,399,150,75,75,38,48,17,31,23,15,4851,21149,0.5,
18,random,standard_random,150,50,200,399,150,75,75,63,82,40,42,31,32,34698,51793,1,
23,random,standard_random,150,50,200,399,150,75,75,46,45,23,22,21,25,15224,14986,1,
29,random,standard_random,150,50,200,399,150,75,75,68,52,31,21,30,38,19668,31215,0.3333333333333333,
24,random,standard_random,150,50,200,399,150,75,75,70,74,44,30,29,41,64500,39068,0.5,
30,random,standard_random,150,50,200,399,150,75,75,62,88,47,41,28,34,57938,62389,0.3333333333333333,
28,random,standard_random,150,50,200,399,150,75,75,61,72,28,44,37,24,13790,40999,1,
26,random,standard_random,150,50,200,399,150,75,75,87,63,37,26,38,49,39432.5,48224,0.5,
25,random,standard_random,150,50,200,399,150,75,75,71,79,33,46,42,29,22572.5,78129,0.3333333333333333,
27,random,standard_random,150,50,200,399,150,75,75,84,66,39,27,36,48,45274,44006,1,
