run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_random,150,3,200,399,150,146,4,36,114,2,112,2,34,495040,551300,,54
13,linear,paranoid_random,150,3,200,399,150,146,4,47,103,2,101,2,45,536670,551300,,58
7,linear,paranoid_random,150,3,200,399,150,146,4,48,102,2,100,2,46,198476,543678,,67
4,linear,paranoid_random,150,3,200,399,150,146,4,99,51,2,49,2,97,546140,551300,,48
5,linear,paranoid_random,150,3,200,399,150,146,4,63,87,2,85,2,61,399252,551300,,120
3,linear,paranoid_random,150,3,200,399,150,146,4,94,56,2,54,2,92,511500,551300,,33
10,linear,paranoid_random,150,3,200,399,150,146,4,55,95,2,93,2,53,242420,551300,,128
9,linear,paranoid_random,150,3,200,399,150,146,4,51,99,2,97,2,49,190092,547730,,39
12,linear,paranoid_random,150,3,200,399,150,146,4,26,124,2,122,2,24,147114,540562,,54
11,linear,paranoid_random,150,3,200,399,150,146,4,53,97,2,95,2,51,264682,551300,,139
14,linear,paranoid_random,150,3,200,399,150,146,4,12,138,2,136,2,10,459910,551300,,77
6,linear,paranoid_random,150,3,200,599,150,146,4,94,56,2,54,2,92,464128,551300,,137
2,linear,paranoid_random,150,3,200,599,150,146,4,82,68,2,66,2,80,541972,551300,,101
8,linear,paranoid_random,150,3,200,599,150,146,4,65,85,2,83,2,63,459910,551300,,140
15,linear,paranoid_random,150,3,200,399,150,146,4,82,68,2,66,2,80,546140,551300,,19
23,linear,paranoid_random,150,3,200,399,150,146,4,24,126,2,124,2,22,514500,551300,,40
16,linear,paranoid_random,150,3,200,399,150,146,4,62,88,2,86,2,60,315592,546022,,27
19,linear,paranoid_random,150,3,200,399,150,146,4,60,90,2,88,2,58,267344,545990,,27
18,linear,paranoid_random,150,3,200,399,150,146,4,8,142,2,140,2,6,15588,548812,,5
20,linear,paranoid_random,150,3,200,399,150,146,4,51,99,2,97,2,49,14784,284670,,36
17,linear,paranoid_random,150,3,200,399,150,146,4,32,118,2,116,2,30,14236,382464,,36
22,linear,paranoid_random,150,3,200,399,150,146,4,61,89,2,87,2,59,319882,551300,,145
24,linear,paranoid_random,150,3,200,599,150,146,4,37,113,2,111,2,35,511500,551300,,114
28,linear,paranoid_random,150,3,200,399,150,146,4,45,105,2,103,2,43,548262,551300,,34
25,linear,paranoid_random,150,3,200,399,150,146,4,35,115,2,113,2,33,525460,551300,,81
27,linear,paranoid_random,150,3,200,599,150,146,4,34,116,2,114,2,32,550420,551300,,145
26,linear,paranoid_random,150,3,200,599,150,146,4,128,22,2,20,2,126,549840,551300,,148
21,linear,paranoid_random,150,3,200,599,150,146,4,104,46,2,44,2,102,540328,551300,,108
29,linear,paranoid_random,150,3,200,399,150,146,4,13,137,2,135,2,11,532532,551300,,52
30,linear,paranoid_random,150,3,200,399,150,146,4,43,107,2,105,2,41,14844,324342,,41
