run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_min,50,50,200,399,50,25,25,24,26,13,13,12,12,5004,4266,,0
13,linear,paranoid_min,50,50,200,399,50,25,25,20,30,13,17,12,8,5016,6250,,0
14,linear,paranoid_min,50,50,200,399,50,25,25,30,20,13,7,12,18,4614,2022,,0
15,linear,paranoid_min,50,50,200,399,50,25,25,31,19,13,6,12,19,5252,1916,,0
16,linear,paranoid_min,50,50,200,399,50,25,25,23,27,13,14,12,11,5030,4462,,0
4,linear,paranoid_min,50,50,200,399,50,25,25,28,22,13,9,12,16,5032,2796,,0
5,linear,paranoid_min,50,50,200,399,50,25,25,29,21,13,8,12,17,4998,3382,,0
3,linear,paranoid_min,50,50,200,399,50,25,25,26,24,13,11,12,14,4850,3832,,0
8,linear,paranoid_min,50,50,200,399,50,25,25,28,22,13,9,12,16,4378,3652,,0
9,linear,paranoid_min,50,50,200,399,50,25,25,18,32,13,19,12,6,4448,7992,,0
12,linear,paranoid_min,50,50,200,399,50,25,25,31,19,13,6,12,19,4796,1566,,0
6,linear,paranoid_min,50,50,200,399,50,25,25,27,23,13,10,12,15,4668,3838,,0
7,linear,paranoid_min,50,50,200,399,50,25,25,23,27,13,14,12,11,4964,6170,,0
11,linear,paranoid_min,50,50,200,399,50,25,25,19,31,13,18,12,7,5276,7086,,0
10,linear,paranoid_min,50,50,200,399,50,25,25,22,28,13,15,12,10,4818,5318,,0
2,linear,paranoid_min,50,50,200,399,50,25,25,26,24,13,11,12,14,4640,4462,,0
17,linear,paranoid_min,50,50,200,399,50,25,25,24,26,13,13,12,12,4980,4648,,0
29,linear,paranoid_min,50,50,200,399,50,25,25,24,26,13,13,12,12,5146,4172,,0
18,linear,paranoid_min,50,50,200,399,50,25,25,28,22,13,9,12,16,4780,2640,,0
19,linear,paranoid_min,50,50,200,399,50,25,25,25,25,13,12,12,13,4904,3916,,0
30,linear,paranoid_min,50,50,200,399,50,25,25,22,28,13,15,12,10,4186,6530,,0
21,linear,paranoid_min,50,50,200,399,50,25,25,29,21,13,8,12,17,4738,4024,,0
22,linear,paranoid_min,50,50,200,399,50,25,25,19,31,13,18,12,7,4682,7484,,0
20,linear,paranoid_min,50,50,200,399,50,25,25,28,22,13,9,12,16,4576,3648,,0
24,linear,paranoid_min,50,50,200,399,50,25,25,26,24,13,11,12,14,4630,3496,,0
27,linear,paranoid_min,50,50,200,399,50,25,25,26,24,13,11,12,14,4808,3934,,0
23,linear,paranoid_min,50,50,200,399,50,25,25,25,25,13,12,12,13,4310,5164,,0
26,linear,paranoid_min,50,50,200,399,50,25,25,23,27,13,14,12,11,4642,5758,,0
25,linear,paranoid_min,50,50,200,399,50,25,25,27,23,13,10,12,15,4780,2600,,0
28,linear,paranoid_min,50,50,200,399,50,25,25,20,30,13,17,12,8,4618,7474,,0
