run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_random,300,50,200,799,300,150,150,146,154,75,79,75,71,4454802,3351766,286,
8,linear,standard_random,300,50,200,599,300,150,150,127,173,75,98,75,52,4455100,3437940,80,
2,linear,standard_random,300,50,200,599,300,150,150,158,142,75,67,75,83,4454506,3300584,84,
11,linear,standard_random,300,50,200,599,300,150,150,145,155,75,80,75,70,4454802,3352498,147,
5,linear,standard_random,300,50,200,599,300,150,150,136,164,75,89,75,61,4453320,3395256,64,
7,linear,standard_random,300,50,200,599,300,150,150,157,143,75,68,75,82,4455100,3355160,4,
3,linear,standard_random,300,50,200,799,300,150,150,139,161,75,86,75,64,4450670,3478590,293,
4,linear,standard_random,300,50,200,799,300,150,150,151,149,75,74,75,76,4454802,3329580,237,
10,linear,standard_random,300,50,200,599,300,150,150,155,145,75,70,75,80,4454506,3468068,141,
12,linear,standard_random,300,50,200,599,300,150,150,160,140,75,65,75,85,4455100,3547486,151,
13,linear,standard_random,300,50,200,799,300,150,150,151,149,75,74,75,76,4455100,3280242,244,
9,linear,standard_random,300,50,200,799,300,150,150,150,150,75,75,75,75,4455100,3508808,197,
6,linear,standard_random,300,50,200,799,300,150,150,156,144,75,69,75,81,4450968,3164250,263,
14,linear,standard_random,300,50,200,799,300,150,150,143,157,75,82,75,68,4452438,3290760,231,
15,linear,standard_random,300,50,200,599,300,150,150,139,161,75,86,75,64,4453618,3173860,159,
16,linear,standard_random,300,50,200,799,300,150,150,144,156,75,81,75,69,4455100,3341496,267,
17,linear,standard_random,300,50,200,599,300,150,150,152,148,75,73,75,77,4452140,3252910,155,
20,linear,standard_random,300,50,200,599,300,150,150,127,173,75,98,75,52,4455100,3332704,36,
23,linear,standard_random,300,50,200,799,300,150,150,157,143,75,68,75,82,4454802,3260654,265,
19,linear,standard_random,300,50,200,799,300,150,150,153,147,75,72,75,78,4454802,3324246,184,
26,linear,standard_random,300,50,200,599,300,150,150,149,151,75,76,75,74,4454208,3429090,29,
21,linear,standard_random,300,50,200,799,300,150,150,142,158,75,83,75,67,4444540,3307390,200,
24,linear,standard_random,300,50,200,799,300,150,150,146,154,75,79,75,71,4454208,3408590,215,
18,linear,standard_random,300,50,200,599,300,150,150,142,158,75,83,75,67,4455100,3318094,96,
22,linear,standard_random,300,50,200,599,300,150,150,153,147,75,72,75,78,4453320,3488120,171,
25,linear,standard_random,300,50,200,799,300,150,150,145,155,75,80,75,70,4455100,3488586,258,
27,linear,standard_random,300,50,200,599,300,150,150,148,152,75,77,75,73,4452734,3220992,24,
28,linear,standard_random,300,50,200,799,300,150,150,142,158,75,83,75,67,4454802,3328862,206,
30,linear,standard_random,300,50,200,799,300,150,150,153,147,75,72,75,78,4453914,3441662,212,
29,linear,standard_random,300,50,200,799,300,150,150,162,138,75,63,75,87,4455100,3389392,254,
