run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_max,50,3,200,399,50,49,1,16,34,1,33,0,16,510,14960,49,
13,linear,standard_max,50,3,200,399,50,49,1,30,20,1,19,0,30,580,6840,49,
14,linear,standard_max,50,3,200,399,50,49,1,22,28,1,27,0,22,588,11592,49,
15,linear,standard_max,50,3,200,399,50,49,1,3,47,1,46,0,3,94,19458,49,
16,linear,standard_max,50,3,200,399,50,49,1,30,20,1,19,0,30,580,6840,49,
8,linear,standard_max,50,3,200,399,50,49,1,36,14,1,13,0,36,490,3640,49,
3,linear,standard_max,50,3,200,399,50,49,1,30,20,1,19,0,30,580,6840,49,
2,linear,standard_max,50,3,200,399,50,49,1,35,15,1,14,0,35,510,4130,49,
9,linear,standard_max,50,3,200,399,50,49,1,31,19,1,18,0,31,570,6270,49,
12,linear,standard_max,50,3,200,399,50,49,1,43,7,1,6,0,43,294,938,49,
17,linear,standard_max,50,3,200,399,50,49,1,23,27,1,26,0,23,594,10998,49,
4,linear,standard_max,50,3,200,399,50,49,1,30,20,1,19,0,30,580,6840,49,
5,linear,standard_max,50,3,200,399,50,49,1,2,48,1,47,0,2,48,19552,49,
6,linear,standard_max,50,3,200,399,50,49,1,24,26,1,25,0,24,598,10400,49,
10,linear,standard_max,50,3,200,399,50,49,1,11,39,1,38,0,11,390,17290,49,
7,linear,standard_max,50,3,200,399,50,49,1,13,37,1,36,0,13,444,16428,49,
11,linear,standard_max,50,3,200,399,50,49,1,7,43,1,42,0,7,258,18662,49,
23,linear,standard_max,50,3,200,399,50,49,1,31,19,1,18,0,31,570,6270,49,
30,linear,standard_max,50,3,200,399,50,49,1,40,10,1,9,0,40,390,1920,49,
22,linear,standard_max,50,3,200,399,50,49,1,47,3,1,2,0,47,138,142,49,
20,linear,standard_max,50,3,200,399,50,49,1,40,10,1,9,0,40,390,1920,49,
18,linear,standard_max,50,3,200,399,50,49,1,30,20,1,19,0,30,580,6840,49,
19,linear,standard_max,50,3,200,399,50,49,1,36,14,1,13,0,36,490,3640,49,
24,linear,standard_max,50,3,200,399,50,49,1,39,11,1,10,0,39,418,2310,49,
21,linear,standard_max,50,3,200,399,50,49,1,14,36,1,35,0,14,468,15960,49,
25,linear,standard_max,50,3,200,399,50,49,1,31,19,1,18,0,31,570,6270,49,
26,linear,standard_max,50,3,200,399,50,49,1,24,26,1,25,0,24,598,10400,49,
28,linear,standard_max,50,3,200,399,50,49,1,22,28,1,27,0,22,588,11592,49,
27,linear,standard_max,50,3,200,399,50,49,1,12,38,1,37,0,12,418,16872,49,
29,linear,standard_max,50,3,200,399,50,49,1,13,37,1,36,0,13,444,16428,49,
