run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_min,150,50,200,399,150,75,75,74,76,38,38,37,37,134566,153088,,0
13,linear,paranoid_min,150,50,200,399,150,75,75,89,61,38,23,37,52,138980,77616,,0
4,linear,paranoid_min,150,50,200,399,150,75,75,73,77,38,39,37,36,130424,147834,,0
2,linear,paranoid_min,150,50,200,399,150,75,75,79,71,38,33,37,42,134030,126062,,0
5,linear,paranoid_min,150,50,200,399,150,75,75,67,83,38,45,37,30,148178,150058,,0
10,linear,paranoid_min,150,50,200,399,150,75,75,78,72,38,34,37,41,135604,115156,,0
12,linear,paranoid_min,150,50,200,399,150,75,75,77,73,38,35,37,40,128268,138582,,0
9,linear,paranoid_min,150,50,200,399,150,75,75,83,67,38,29,37,46,145400,87100,,0
8,linear,paranoid_min,150,50,200,399,150,75,75,74,76,38,38,37,37,139830,128194,,0
11,linear,paranoid_min,150,50,200,399,150,75,75,64,86,38,48,37,27,133806,178256,,0
6,linear,paranoid_min,150,50,200,399,150,75,75,85,65,38,27,37,48,127572,102986,,0
14,linear,paranoid_min,150,50,200,399,150,75,75,80,70,38,32,37,43,127994,124658,,0
3,linear,paranoid_min,150,50,200,399,150,75,75,73,77,38,39,37,36,141670,138052,,0
7,linear,paranoid_min,150,50,200,399,150,75,75,73,77,38,39,37,36,131074,154024,,0
15,linear,paranoid_min,150,50,200,399,150,75,75,79,71,38,33,37,42,141838,112898,,0
16,linear,paranoid_min,150,50,200,399,150,75,75,89,61,38,23,37,52,134064,92108,,0
17,linear,paranoid_min,150,50,200,399,150,75,75,74,76,38,38,37,37,130248,152930,,0
24,linear,paranoid_min,150,50,200,399,150,75,75,85,65,38,27,37,48,139142,96054,,0
27,linear,paranoid_min,150,50,200,399,150,75,75,73,77,38,39,37,36,134448,138484,,0
18,linear,paranoid_min,150,50,200,399,150,75,75,81,69,38,31,37,44,131622,105702,,0
28,linear,paranoid_min,150,50,200,399,150,75,75,75,75,38,37,37,38,122218,158026,,0
29,linear,paranoid_min,150,50,200,399,150,75,75,81,69,38,31,37,44,136498,109382,,0
22,linear,paranoid_min,150,50,200,399,150,75,75,76,74,38,36,37,39,141962,119730,,0
26,linear,paranoid_min,150,50,200,399,150,75,75,59,91,38,53,37,22,141274,195614,,0
19,linear,paranoid_min,150,50,200,399,150,75,75,76,74,38,36,37,39,143880,106358,,0
30,linear,paranoid_min,150,50,200,399,150,75,75,83,67,38,29,37,46,136126,110080,,0
25,linear,paranoid_min,150,50,200,399,150,75,75,73,77,38,39,37,36,132668,148282,,0
21,linear,paranoid_min,150,50,200,399,150,75,75,64,86,38,48,37,27,131806,176428,,0
20,linear,paranoid_min,150,50,200,399,150,75,75,77,73,38,35,37,40,140194,125208,,0
23,linear,paranoid_min,150,50,200,399,150,75,75,72,78,38,40,37,35,142882,140892,,0
