run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
13,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
14,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
15,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
8,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
12,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
16,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
6,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
4,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
11,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
7,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
5,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
17,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
10,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
2,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
3,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
9,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
19,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
25,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
30,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
18,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
20,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
21,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
22,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
24,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
23,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
28,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
26,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
29,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
27,linear,paranoid_min,50,3,200,399,50,49,1,0,50,1,49,0,0,0,19600,,0
