run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_max,300,50,200,799,300,150,150,147,153,75,78,75,72,4455100,3297160,299,
2,linear,standard_max,300,50,200,799,300,150,150,157,143,75,68,75,82,4455100,3377580,299,
6,linear,standard_max,300,50,200,799,300,150,150,162,138,75,63,75,87,4454802,3499708,299,
13,linear,standard_max,300,50,200,799,300,150,150,155,145,75,70,75,80,4454208,3381484,299,
4,linear,standard_max,300,50,200,799,300,150,150,161,139,75,64,75,86,4455100,3360130,299,
9,linear,standard_max,300,50,200,799,300,150,150,151,149,75,74,75,76,4455100,3421882,299,
3,linear,standard_max,300,50,200,799,300,150,150,155,145,75,70,75,80,4455100,3228598,299,
7,linear,standard_max,300,50,200,799,300,150,150,141,159,75,84,75,66,4454802,3449060,299,
10,linear,standard_max,300,50,200,799,300,150,150,155,145,75,70,75,80,4454208,3377756,299,
11,linear,standard_max,300,50,200,799,300,150,150,136,164,75,89,75,61,4454506,3403990,299,
5,linear,standard_max,300,50,200,799,300,150,150,149,151,75,76,75,74,4452734,3339322,299,
8,linear,standard_max,300,50,200,799,300,150,150,150,150,75,75,75,75,4454208,3304642,299,
12,linear,standard_max,300,50,200,799,300,150,150,161,139,75,64,75,86,4455100,3270320,299,
14,linear,standard_max,300,50,200,799,300,150,150,161,139,75,64,75,86,4454506,3276908,299,
16,linear,standard_max,300,50,200,799,300,150,150,137,163,75,88,75,62,4453320,3507980,299,
15,linear,standard_max,300,50,200,799,300,150,150,148,152,75,77,75,73,4450670,3350186,299,
17,linear,standard_max,300,50,200,799,300,150,150,154,146,75,71,75,79,4454802,3475174,299,
18,linear,standard_max,300,50,200,799,300,150,150,149,151,75,76,75,74,4455100,3352154,299,
19,linear,standard_max,300,50,200,799,300,150,150,157,143,75,68,75,82,4454802,3339784,299,
22,linear,standard_max,300,50,200,799,300,150,150,145,155,75,80,75,70,4454208,3285898,299,
21,linear,standard_max,300,50,200,799,300,150,150,150,150,75,75,75,75,4454802,3320388,299,
24,linear,standard_max,300,50,200,799,300,150,150,149,151,75,76,75,74,4454506,3226498,299,
23,linear,standard_max,300,50,200,799,300,150,150,142,158,75,83,75,67,4454802,3441100,299,
20,linear,standard_max,300,50,200,799,300,150,150,143,157,75,82,75,68,4453320,3345592,299,
25,linear,standard_max,300,50,200,799,300,150,150,155,145,75,70,75,80,4454802,3214242,299,
26,linear,standard_max,300,50,200,799,300,150,150,149,151,75,76,75,74,4451558,3327132,299,
27,linear,standard_max,300,50,200,799,300,150,150,141,159,75,84,75,66,4454802,3287580,299,
28,linear,standard_max,300,50,200,799,300,150,150,158,142,75,67,75,83,4455100,3365310,299,
29,linear,standard_max,300,50,200,799,300,150,150,154,146,75,71,75,79,4455100,3290298,299,
30,linear,standard_max,300,50,200,799,300,150,150,147,153,75,78,75,72,4453618,3358676,299,
