run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
13,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
14,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
15,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
12,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
7,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
6,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
16,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
2,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
8,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
11,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
9,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
5,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
4,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
20,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
10,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
3,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
18,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
17,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
27,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
19,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
30,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
21,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
23,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
22,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
24,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
26,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
28,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
25,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
29,linear,paranoid_max,50,3,200,399,50,49,1,1,49,0,49,1,0,0,19600,,49
