run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,paranoid_max,50,50,200,399,50,25,25,26,24,13,11,12,14,19552,19600,,49
13,linear,paranoid_max,50,50,200,399,50,25,25,20,30,12,18,13,7,19600,19600,,49
14,linear,paranoid_max,50,50,200,399,50,25,25,29,21,13,8,12,17,19238,19600,,49
15,linear,paranoid_max,50,50,200,399,50,25,25,25,25,13,12,12,13,19332,19600,,49
16,linear,paranoid_max,50,50,200,399,50,25,25,27,23,12,11,13,14,19458,19600,,49
5,linear,paranoid_max,50,50,200,399,50,25,25,29,21,13,8,12,17,19458,19600,,49
8,linear,paranoid_max,50,50,200,399,50,25,25,20,30,12,18,13,7,19600,19600,,49
7,linear,paranoid_max,50,50,200,399,50,25,25,24,26,13,13,12,12,19600,19600,,49
11,linear,paranoid_max,50,50,200,399,50,25,25,24,26,12,14,13,11,19600,19600,,49
10,linear,paranoid_max,50,50,200,399,50,25,25,24,26,13,13,12,12,19600,19600,,49
12,linear,paranoid_max,50,50,200,399,50,25,25,29,21,13,8,12,17,19600,19600,,49
6,linear,paranoid_max,50,50,200,399,50,25,25,20,30,12,18,13,7,18902,19600,,49
4,linear,paranoid_max,50,50,200,399,50,25,25,26,24,12,12,13,13,19552,19600,,49
9,linear,paranoid_max,50,50,200,399,50,25,25,28,22,12,10,13,15,19552,19600,,49
17,linear,paranoid_max,50,50,200,399,50,25,25,20,30,13,17,12,8,19420,19600,,49
2,linear,paranoid_max,50,50,200,399,50,25,25,24,26,12,14,13,11,19600,19600,,49
3,linear,paranoid_max,50,50,200,399,50,25,25,18,32,13,19,12,6,19140,19600,,49
27,linear,paranoid_max,50,50,200,399,50,25,25,27,23,12,11,13,14,19600,19600,,49
18,linear,paranoid_max,50,50,200,399,50,25,25,31,19,12,7,13,18,19372,19600,,49
30,linear,paranoid_max,50,50,200,399,50,25,25,21,29,13,16,12,9,19600,19600,,49
19,linear,paranoid_max,50,50,200,399,50,25,25,22,28,13,15,12,10,19462,19600,,49
20,linear,paranoid_max,50,50,200,399,50,25,25,27,23,13,10,12,15,19372,19600,,49
21,linear,paranoid_max,50,50,200,399,50,25,25,24,26,12,14,13,11,19294,19600,,49
22,linear,paranoid_max,50,50,200,399,50,25,25,32,18,12,6,13,19,19552,19600,,49
23,linear,paranoid_max,50,50,200,399,50,25,25,23,27,13,14,12,11,19600,19600,,49
24,linear,paranoid_max,50,50,200,399,50,25,25,23,27,13,14,12,11,19552,19600,,49
25,linear,paranoid_max,50,50,200,399,50,25,25,21,29,12,17,13,8,19462,19600,,49
29,linear,paranoid_max,50,50,200,399,50,25,25,25,25,13,12,12,13,19600,19600,,49
26,linear,paranoid_max,50,50,200,399,50,25,25,20,30,13,17,12,8,19600,19600,,49
28,linear,paranoid_max,50,50,200,399,50,25,25,23,27,12,15,13,10,19552,19600,,49
