run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,random,standard_random,150,3,200,399,150,146,4,19,0,0,0,0,19,0,0,0.25,
7,random,standard_random,150,3,200,399,150,146,4,68,0,0,0,0,68,0,0,0.5,
3,random,standard_random,150,3,200,399,150,146,4,17,2,1,1,0,17,75,17,1,
6,random,standard_random,150,3,200,399,150,146,4,12,13,1,12,0,12,157,652,0.5,
13,random,standard_random,150,3,200,399,150,146,4,143,7,4,3,0,143,6886,588,1,
11,random,standard_random,150,3,200,399,150,146,4,39,13,1,12,2,37,789,3534,0.3333333333333333,
8,random,standard_random,150,3,200,399,150,146,4,88,5,2,3,1,87,963,362,0.25,
4,random,standard_random,150,3,200,399,150,146,4,103,1,1,0,2,101,2095,0,0.3333333333333333,
10,random,standard_random,150,3,200,399,150,146,4,132,7,2,5,2,130,1853.5,814,0.5,
12,random,standard_random,150,3,200,399,150,146,4,142,8,4,4,0,142,10027.5,664,1,
5,random,standard_random,150,3,200,399,150,146,4,146,4,3,1,1,145,7861,1000,0.3333333333333333,
2,random,standard_random,150,3,200,399,150,146,4,70,77,2,75,2,68,6993,48192,0.5,
9,random,standard_random,150,3,200,399,150,146,4,101,33,4,29,0,101,12454,21962,0.5,
18,random,standard_random,150,3,200,399,150,146,4,112,0,0,0,2,110,0,0,1,
17,random,standard_random,150,3,200,399,150,146,4,115,15,2,13,1,114,6063,3808,0.3333333333333333,
16,random,standard_random,150,3,200,399,150,146,4,85,2,2,0,0,85,252,0,0.3333333333333333,
21,random,standard_random,150,3,200,399,150,146,4,92,2,1,1,1,91,3117,92,1,
15,random,standard_random,150,3,200,399,150,146,4,79,20,4,16,0,79,3780,3823,1,
27,random,standard_random,150,3,200,399,150,146,4,57,1,1,0,1,56,165,0,1,
19,random,standard_random,150,3,200,399,150,146,4,143,4,3,1,1,142,4752,145,1,
26,random,standard_random,150,3,200,399,150,146,4,37,2,2,0,0,37,411,0,1,
14,random,standard_random,150,3,200,399,150,146,4,71,64,4,60,0,71,12166,45599.5,0.5,
25,random,standard_random,150,3,200,399,150,146,4,64,0,0,0,1,63,0,0,1,
22,random,standard_random,150,3,200,399,150,146,4,144,3,2,1,2,142,2667,145,1,
20,random,standard_random,150,3,200,399,150,146,4,105,30,4,26,0,105,7286,17046,0.3333333333333333,
24,random,standard_random,150,3,200,399,150,146,4,146,4,3,1,1,145,2923,1115,1,
23,random,standard_random,150,3,200,399,150,146,4,47,77,3,74,1,46,6229.5,41708,0.25,
28,random,standard_random,150,3,200,399,150,146,4,106,44,2,42,2,104,7440,27724,1,
30,random,standard_random,150,3,200,399,150,146,4,134,2,1,1,3,131,6691.5,1814,0.5,
29,random,standard_random,150,3,200,399,150,146,4,112,38,3,35,1,111,6753.5,33245,0.5,
