run number,_network_type,discovery_type,_nodes,proportion_paranoid,stability-factor,step,count turtles,count turtles with standard? = true,count turtles with paranoid? = true,count turtles with p? = true,count turtles with notp? = true,count turtles with paranoid? = true and notp? = true,count turtles with standard? = true and notp? = true,count turtles with paranoid? = true and p? = true,count turtles with standard? = true and p? = true,sum betweenness-centrality_p of turtles,sum betweenness-centrality_notp of turtles,ranking of turtles with discover_p? = true,ranking of turtles with discover_notp? = true
1,linear,standard_min,150,50,200,399,150,75,75,59,91,38,53,37,22,135122,219606,0,
13,linear,standard_min,150,50,200,399,150,75,75,79,71,38,33,37,42,141776,110194,0,
4,linear,standard_min,150,50,200,399,150,75,75,70,80,38,42,37,33,138344,161542,0,
2,linear,standard_min,150,50,200,399,150,75,75,70,80,38,42,37,33,142514,145174,0,
5,linear,standard_min,150,50,200,399,150,75,75,76,74,38,36,37,39,140670,127142,0,
8,linear,standard_min,150,50,200,399,150,75,75,73,77,38,39,37,36,144728,139926,0,
11,linear,standard_min,150,50,200,399,150,75,75,77,73,38,35,37,40,148240,133142,0,
3,linear,standard_min,150,50,200,399,150,75,75,74,76,38,38,37,37,139354,117730,0,
7,linear,standard_min,150,50,200,399,150,75,75,78,72,38,34,37,41,134764,117806,0,
10,linear,standard_min,150,50,200,399,150,75,75,72,78,38,40,37,35,135576,146782,0,
9,linear,standard_min,150,50,200,399,150,75,75,80,70,38,32,37,43,150134,93490,0,
6,linear,standard_min,150,50,200,399,150,75,75,73,77,38,39,37,36,134050,172294,0,
14,linear,standard_min,150,50,200,399,150,75,75,72,78,38,40,37,35,139176,150832,0,
12,linear,standard_min,150,50,200,399,150,75,75,72,78,38,40,37,35,140536,146224,0,
15,linear,standard_min,150,50,200,399,150,75,75,70,80,38,42,37,33,137804,167504,0,
17,linear,standard_min,150,50,200,399,150,75,75,70,80,38,42,37,33,137778,153784,0,
16,linear,standard_min,150,50,200,399,150,75,75,78,72,38,34,37,41,146508,116070,0,
25,linear,standard_min,150,50,200,399,150,75,75,66,84,38,46,37,29,136580,172388,0,
19,linear,standard_min,150,50,200,399,150,75,75,71,79,38,41,37,34,136968,165436,0,
21,linear,standard_min,150,50,200,399,150,75,75,79,71,38,33,37,42,138636,113504,0,
27,linear,standard_min,150,50,200,399,150,75,75,86,64,38,26,37,49,140766,93338,0,
22,linear,standard_min,150,50,200,399,150,75,75,84,66,38,28,37,47,134292,119094,0,
20,linear,standard_min,150,50,200,399,150,75,75,81,69,38,31,37,44,140824,123014,0,
18,linear,standard_min,150,50,200,399,150,75,75,59,91,38,53,37,22,124936,207318,0,
24,linear,standard_min,150,50,200,399,150,75,75,68,82,38,44,37,31,132822,167182,0,
26,linear,standard_min,150,50,200,399,150,75,75,71,79,38,41,37,34,147028,132202,0,
30,linear,standard_min,150,50,200,399,150,75,75,72,78,38,40,37,35,140748,157202,0,
23,linear,standard_min,150,50,200,399,150,75,75,74,76,38,38,37,37,139902,147952,0,
28,linear,standard_min,150,50,200,399,150,75,75,77,73,38,35,37,40,137110,108416,0,
29,linear,standard_min,150,50,200,399,150,75,75,79,71,38,33,37,42,145462,137426,0,
